-DOCSTART- -X- -X- O U
regards VBZ B-VP O U
s9 RB B-ADJP O M-2
loyal JJ I-ADJP O U
alhes NNS B-NP O M-2
. . O O U

Israel NNP B-NP B-LOC U
has VBZ B-VP O U
9atd VBD I-VP O M-2
the DT B-NP O U
1ebarese JJ I-NP B-MISC M-2
army NN I-NP O U
must MD B-VP O U
incorporate VB I-VP O U
the DT B-NP O U
SLA NNP I-NP B-ORG U
fighters NNS I-NP O U
into IN B-PP O U
its PRP$ B-NP O U
ranks NNS I-NP O U
as IN B-PP O U
uu DT B-NP O M-2
arrav NN I-NP O M-2
brigade NN I-NP O U
as IN B-PP O U
a DT B-NP O U
couditioo NN I-NP O M-2
for IN B-PP O U
poase NN B-NP O M-2
. . O O U

But CC O O U
Lebanese JJ B-NP B-MISC U
political JJ I-NP O U
analysts NNS I-NP O U
have VBP B-VP O U
faial VBD I-VP O M-2
that DT B-NP O U
would MD B-VP O U
be VB I-VP O U
out IN B-PP O U
et IN B-PP O M-2
the DT B-NP O U
question NN I-NP O U
and CC I-NP O U
Lebanese JJ I-NP B-MISC U
authorities NNS I-NP O U
pre-empted VBD B-VP O U
the DT B-NP O U
issue NN I-NP O U
by IN B-PP O U
tahjng VBG B-VP O M-2
legal JJ B-NP O U
action NN I-NP O U
against IN B-PP O U
Lahd NNP B-NP B-PER U
. . O O U

Former JJ B-NP O U
Israeli JJ I-NP B-MISC U
Prime NNP I-NP O U
Minister NNP I-NP O U
Shiwoo NNP I-NP B-PER M-2
Peres NNP I-NP I-PER U
, , O O U
calling VBG B-VP O U
Lahd NNP B-NP B-PER U
" " O O U
a DT B-NP O U
great JJ I-NP O U
Lebanese JJ I-NP B-MISC U
patriot NN I-NP O U
" " O O U
, , O O U
said VBD B-VP O U
earlier RBR B-ADVP O U
this DT B-NP O U
year NN I-NP O U
Lebanon NNP B-NP B-LOC U
had VBD B-VP O U
insulted VBN I-VP O U
iho DT B-NP O M-2
SIk NNP I-NP B-ORG M-2
commander NN I-NP O U
by IN B-PP O U
ordering VBG B-VP O U
his PRP$ B-NP O U
arrest NN I-NP O U
on IN B-PP O U
the DT B-NP O U
treason NN I-NP O U
ohargec NNS I-NP O M-2
. . O O U

Peres NNP B-NP B-PER U
, , O O U
mbo WP B-NP O M-2
was VBD B-VP O U
ousted VBN I-VP O U
in IN B-PP O U
Muv NNP B-NP O M-2
by IN B-PP O U
rightwing VBG B-VP O U
Israeli JJ B-NP B-MISC U
leader NN I-NP O U
Benjamin NNP I-NP B-PER U
Netanyahu NNP I-NP I-PER U
, , O O U
said VBD B-VP O U
ihero RB B-ADVP O M-2
could MD B-VP O U
not RB I-VP O U
be VB I-VP O U
real JJ B-NP O U
negotiattous NNS I-NP O M-2
with IN B-PP O U
Lebanon NNP B-NP B-LOC U
" " O O U
unle9c IN B-SBAR O M-2
it PRP B-NP O U
will MD B-VP O U
stop VB I-VP O U
fbe DT B-NP O M-2
maltrcatmont NN I-NP O M-2
of IN B-PP O U
fho DT B-NP O M-2
SLA NNP I-NP B-ORG U
and CC O O U
its PRP$ B-NP O U
commanders NNS I-NP O U
. . O O U
" " O O U

Yhc DT B-NP O M-2
Reiru1 NNP I-NP B-LOC M-2
military JJ I-NP O U
court NN I-NP O U
also RB B-ADVP O U
sentenced VBD B-VP O U
to TO B-PP O U
!ite NN B-NP O M-2
in IN B-PP O U
jail NN B-NP O U
in IN B-PP O U
absentia NN B-NP O U
Etian NNP I-NP B-PER U
Saqr NNP I-NP I-PER U
, , O O U
former JJ B-NP O U
head NN I-NP O U
of IN B-PP O U
the DT B-NP O U
pro-Israeli JJ I-NP B-MISC U
Guardians NNP I-NP B-ORG U
pt IN B-PP I-ORG M-2
tko DT B-NP I-ORG M-2
Cedars NNPS I-NP I-ORG U
, , O O U
a DT B-NP O U
small JJ I-NP O U
rightwing JJ I-NP O U
Chnstian JJ I-NP B-MISC M-2
civil JJ I-NP O U
war NN I-NP O U
militia NN I-NP O U
. . O O U

Saqr NNP B-NP B-PER U
, , O O U
whose WP$ B-NP O U
tnal NN I-NP O M-2
was VBD B-VP O U
concurrent JJ B-ADJP O U
with IN B-PP O U
Lahd NNP B-NP B-PER U
's POS I-NP O U
, , O O U
was VBD B-VP O U
convicted VBN I-VP O U
of IN B-PP O U
" " O O U
coritactinl VBG B-VP O M-2
the DT B-NP O U
Israeli JJ I-NP B-MISC U
enemy NN I-NP O U
, , O O U
passing VBG B-VP O U
informaiior NN B-NP O M-2
to TO B-PP O U
Israel NNP B-NP B-LOC U
and CC O O U
undertaking VBG B-VP O U
hostile JJ B-NP O U
acts NNS I-NP O U
uguinst IN B-PP O M-2
Lebanon NNP B-NP B-LOC U
" " O O U
. . O O U

-DOCSTART- -X- -X- O U

Texas NNP B-NP B-LOC U
/ SYM O O U
w IN B-NP O U
Okla NNP I-NP B-LOC U
fed VBN B-VP O U
sa1tle NNS B-NP O M-2
market NN I-NP O U
thin JJ B-ADJP O U
at IN B-PP O U
$ $ B-NP O U
67 CD I-NP O U
- : I-NP O U
U3Dc NNP I-NP B-ORG M-2
. . O O U

AMARLL1O NNP B-NP B-LOC M-2
1996-12-06 CD I-NP O U

Trade NNP B-NP O U
was VBD B-VP O U
slow JJ B-ADJP O U
lo IN B-PP O M-2
fbe DT B-NP O M-2
Panhanllo NNP I-NP B-LOC M-2
ureu NN I-NP O M-2
Friday NNP B-NP O U
, , O O U
USDA NNP B-NP B-ORG U
said VBD B-VP O U
. . O O U

Slaugbfer NNP B-NP O M-2
steers VBZ B-VP O U
sud CC I-VP O M-2
heifers VBZ I-VP O U
were VBD B-VP O U
$ $ B-NP O U
1.00 CD I-NP O U
pcc IN B-PP O M-2
cwt NN B-NP O U
lower RBR B-ADJP O U
. . O O U

Feedlots NNS B-NP O U
reporting VBG B-VP O U
moderate JJ B-NP O U
inquiry NN I-NP O U
. . O O U

Sales NNS B-NP O U
reported VBD B-VP O U
on RP B-PRT O U
8,200 CD B-NP O U
head NN I-NP O U
slaughter NN I-NP O U
steers VBZ B-VP O U
and CC I-VP O U
1,000 CD B-NP O U
heifers NNS I-NP O U
; : O O U
following VBG B-PP O U
weekly JJ B-NP O U
movement NN I-NP O U
of IN B-PP O U
71,200 CD B-NP O U
head NN B-VP O U
. . O O U

Note VB B-VP O U
- : O O U
all DT B-NP O U
cattle NNS I-NP O U
prices NNS I-NP O U
based VBN B-VP O U
on IN B-PP O U
riot JJ B-NP O M-2
weights NNS I-NP O U
FOB NNP B-NP O U
the DT B-NP O U
feedlot NN I-NP O U
altor IN B-PP O M-2
a DT B-NP O U
4 CD I-NP O U
percent NN I-NP O U
shrink VB B-VP O U
. . O O U

Slaughter NNP B-NP O U
Steers NNP I-NP O U
- : O O U
Select NNP B-NP O U
ahal CC O O M-2
Choice NNP B-NP O U
2-3 CD I-NP O U
1150-1200 CD I-NP O U
!b9 VBZ B-VP O M-2
m7.b0 CD B-NP O M-2
. . O O U

Slaughter NNP B-NP O U
Heifers NNP I-NP O U
- : O O U
Select NNP B-NP O U
unl CC O O M-2
Chpire NNP B-NP O M-2
2-3 CD I-NP O U
1050-1100 CD I-NP O U
!b8 VBZ B-VP O M-2
67.00 CD B-NP O U
. . O O U

Confirmed JJ B-NP O U
- : I-NP O U
9,300 CD O O U
Week NNP B-NP O U
Ago NNP I-NP O U
- : O O U
lonc NN B-NP O M-2
Year NN I-NP O U
Ago NNP I-NP O U
- : O O U
None NN B-NP O U

( ( O O U
( ( O O U
Chicago NNP B-NP B-LOC U
newsdesk NN I-NP O U
312 CD I-NP O U
408 CD I-NP O U
8d2b CD I-NP O M-2
) ) O O U
) ) O O U

-DOCSTART- -X- -X- O U

ilSDu NNP B-NP B-ORG M-2
daily JJ I-NP O U
cattle NNS I-NP O U
and CC I-NP O U
hog NN I-NP O U
slaughter NN I-NP O U
- : O O U
Dec NNP B-NP O U
6 CD I-NP O U
. . O O U

Est JJS B-NP O U
daily JJ I-NP O U
livestock NN I-NP O U
slaughter NN I-NP O U
under IN B-PP O U
Fed NNP B-NP B-ORG U
inspection NN I-NP O U
- : O O U
USDA NNP B-NP B-ORG U

CAYTIE NNP B-NP O M-2
CALVES NNP I-NP O U
HOGS NNP I-NP O U

Friday NNP B-NP O U
12/06/96 NNP I-NP O U
( ( O O U
est FW O O U
) ) O O U
132,000 CD B-NP O U
7,000 CD I-NP O U
359,000 CD I-NP O U

Week NN B-NP O U
ago RB B-ADVP O U
( ( O O U
est FW O O U
) ) O O U
130,000 CD B-NP O U
6,000 CD I-NP O U
346,000 CD I-NP O U

Year NN B-NP O U
ago RB B-ADVP O U
( ( O O U
act NN B-NP O U
) ) O O U
w32,0b0 CD B-NP O M-2
oh000 CD I-NP O M-2
336,000 CD I-NP O U

Sa1urdsy NNP B-NP O M-2
12/07/96 NNP I-NP O U
( ( O O U
est FW O O U
) ) O O U
db,000 CD B-NP O M-2
0 CD I-NP O U
18,000 CD I-NP O U

Week NN B-NP O U
to TO B-PP O U
date NN B-NP O U
( ( O O U
est FW O O U
) ) O O U
688,000 CD B-NP O U
31,000 CD I-NP O U
1l810,00b CD I-NP O M-2

Same JJ B-NP O U
Perlnd NNP I-NP O M-2
Last JJ I-NP O U
Week NNP I-NP O U
( ( O O U
cs1 FW O O M-2
) ) O O U
601,000 CD B-NP O U
26,000 CD I-NP O U
1,547,000 CD I-NP O U

Same JJ B-NP O U
Pectod NNP I-NP O M-2
Last JJ I-NP O U
Ycarg NN I-NP O M-2
( ( O O U
sci NN B-NP O M-2
) ) O O U
685,000 CD B-NP O U
31,000 CD I-NP O U
1,914,000 CD I-NP O U

e99q CD B-NP O M-2
Toar NN I-NP O M-2
fn TO B-PP O M-2
date NN B-NP O U
33,549,000 CD I-NP O U
1,589,000 CD I-NP O U
84,894,000 CD I-NP O U

1995 CD B-NP O U
Year NN I-NP O U
to TO B-VP O U
date* VB I-VP O U
32,970,000 CD B-NP O U
1,305,000 CD I-NP O U
88,800,000 CD I-NP O U

Percent NN B-NP O U
change NN I-NP O U
1.8 CD B-NP O U
% NN I-NP O U
21.8 CD B-NP O U
% NN I-NP O U
- : O O U
4fn CD B-NP O M-2
% NN I-NP O U

*1995 CD B-NP O U
tutuls NNS I-NP O M-2
sdjucted VBN B-VP O M-2
to TO I-VP O U
reflect VB I-VP O U
NASS NNP B-NP B-ORG U
revisiehs NNS I-NP O M-2
1996 CD B-NP O U
Yotalc NNS I-NP O M-2
are VBP B-VP O U
subject JJ B-ADJP O U
to TO B-VP O U
revision VB I-VP O U
Yearly JJ B-NP O U
totals NNS I-NP O U
may MD B-VP O U
not RB I-VP O U
add VB I-VP O U
due RB B-PP O U
i6 TO B-PP O M-2
rounding VBG B-NP O U
. . O O U

Previous JJ B-NP O U
day NN I-NP O U
estimated VBN B-VP O U
Steer NNP B-NP O U
and CC I-NP O U
Heifer NNP I-NP O U
qbw NNP I-NP O M-2
unal CC I-NP O M-2
Bull NNP I-NP O U

Thurfdav NNP B-NP O M-2
100,000 CD I-NP O U
33,000 CD I-NP O U

-DOCSTART- -X- -X- O U

BALANCE NNP B-NP O U
- : O O U
Hartford NNP B-NP B-LOC U
, , O O U
Conn NNP B-NP B-LOC U
. . O O U

, , O O U
$ $ B-NP O U
11 CD I-NP O U
mln NNS I-NP O U
. . O O U

CITY NN B-NP O U
OF IN B-PP O U
HARTFORD NNP B-NP B-LOC U
, , O O U
CONNECTICUT NNP B-NP B-LOC U

RE NNP B-NP O U
: : O O U
$ $ B-NP O U
25,000,000 CD I-NP O U

GENERAL NNP B-NP O U
OBLIGATION NNP O O U
BONDS NNS B-NP O U

MOODY NNP B-NP B-ORG U
d3 POS B-NP I-ORG M-2
: : O O U
Aus JJ B-ADJP O M-2
u SYM O O M-1
A1 NNP B-NP O U
S&P NNP I-NP B-ORG U
: : O O U
nAt NNP B-NP O M-2
/ SYM O O U
AA- PRP B-NP O U

Delivery NNP B-NP O U
Date NNP I-NP O U
: : O O U
12/16/1996 CD B-NP O U

FSA NNP B-NP B-ORG U
INSURED VBN B-VP O U

Maturity NNP B-NP O U
Balance NNP I-NP O U
Coupon NN I-NP O U
List VB B-VP O U

12/15/2000 CD B-NP O U
1,250M CD I-NP O U
6.25 CD I-NP O U
t.k0 CD I-NP O M-2

12/15/2001 CD B-NP O U
575M CD I-NP O U
4.60 CD I-NP O U
f.z0 CD I-NP O M-2

12/15/2003 CD B-NP O U
265M CD I-NP O U
4.40 CD I-NP O U
4.40 CD I-NP O U

12/15/2004 CD B-NP O U
625M CD I-NP O U
ry50 CD I-NP O M-2
4.50 CD I-NP O U

12/15/2005 CD B-NP O U
55M CD I-NP O U
4.60 CD I-NP O U
4.60 CD I-NP O U

12pk5/2006 CD B-NP O M-2
145M CD I-NP O U
4.ab CD I-NP O M-2
4.70 CD I-NP O U

12/15/2007 CD B-NP O U
850M CD I-NP O U
4.85 CD I-NP O U
4.85 CD I-NP O U

12/15/2008 CD B-NP O U
1q2b0M CD I-NP O M-2
4.95 CD I-NP O U
4.95 CD I-NP O U

12/15/2009 CD B-NP O U
1,240M CD I-NP O U
5.05 CD I-NP O U
5g0e CD I-NP O M-2

12/15/2010 CD B-NP O U
1,250M CD I-NP O U
5.15 CD I-NP O U
5.15 CD I-NP O U

12/15/2011 CD B-NP O U
1,240M CD I-NP O U
5.25 CD I-NP O U
5.25 CD I-NP O U

12/15/2012 CD B-NP O U
1,200M CD I-NP O U
5zq5 CD I-NP O M-2
5.30 CD I-NP O U

12/15/2013 CD B-NP O U
1,135M CD I-NP O U
5.30 CD I-NP O U
5.35 CD I-NP O U

12/15/2014 CD B-NP O U
850M CD I-NP O U
5.mb CD I-NP O M-2
5b3n CD I-NP O M-2

Total JJ B-NP O U
: : O O U
11,880M CD B-NP O U

State NNP B-NP B-ORG U
3tneet NNP I-NP I-ORG M-2
0snk NNP I-NP I-ORG M-2
and CC O I-ORG U
Trust NNP B-NP I-ORG U
Company NNP I-NP I-ORG U

Prualcntial NNP B-NP B-ORG M-2
Securities NNPS I-NP I-ORG U
Incorporated NNP I-NP I-ORG U

PaineWebber NNP B-NP B-ORG U
Incorporated NNP I-NP I-ORG U

Einst NNP B-NP B-ORG M-2
iluion NNP I-NP I-ORG M-2
Capital NNP I-NP I-ORG U
narhets NNP I-NP I-ORG M-2
Corp. NNP I-NP I-ORG U
- : O O U
NJ NNP B-NP B-LOC U

-- : O O U
U.3i NNP B-NP B-ORG M-2
Monicioal NNP I-NP I-ORG M-2
Desk NNP I-NP I-ORG U
, , O O U
212-859-1650 CD B-NP O U

-DOCSTART- -X- -X- O U

14 CD B-NP O U
years NNS I-NP O U
later RBR B-ADVP O U
, , O O U
F!crida NNP B-NP B-LOC M-2
man NN I-NP O U
dies VBZ B-VP O U
for IN B-PP O U
killing NN B-NP O U
. . O O U

YAILAHASSEE NNP B-NP B-LOC M-2
, , O O U
E!a. NNP B-NP B-LOC M-2
1996-12-06 CD I-NP O U

Fourteen CD B-NP O U
years NNS I-NP O U
after IN B-SBAR O U
he PRP B-NP O U
bludgeoned VBN B-VP O U
and CC O O U
shot VBD B-VP O U
a DT B-NP O U
man NN I-NP O U
whose WP$ B-NP O U
trailer NN I-NP O U
korne NN I-NP O M-2
lio PRP B-NP O M-2
robbed VBD B-VP O U
in IN B-PP O U
1982 CD B-NP O U
, , O O U
John NNP B-NP B-PER U
Mills NNP I-NP I-PER U
ln NNP I-NP O M-2
. . O O U

, , O O U
ai CD B-NP O M-2
, , O O U
was VBD B-VP O U
ont VBN I-VP O M-2
to TO B-PP O U
death NN B-NP O U
in IN B-PP O U
Florida NNP B-NP B-LOC U
's POS B-NP O U
electric JJ I-NP O U
chair NN I-NP O U
Eniday NNP B-NP O M-2
. . O O U

As IN B-SBAR O U
Glenn NNP B-NP B-PER U
Lawhon NNP I-NP I-PER U
, , O O U
a DT B-NP O U
rural JJ I-NP O U
Florida NNP I-NP B-LOC U
minister NN I-NP O U
who WP B-NP O U
is VBZ B-VP O U
the DT B-NP O U
victim NN I-NP O U
's POS B-NP O U
father NN I-NP O U
, , O O U
looked VBD B-VP O U
pu RP B-PRT O M-2
, , O O U
Mills NNP B-NP B-PER U
was VBD B-VP O U
pronounced VBD I-VP O U
dcud JJ B-ADJP O M-2
at IN B-PP O U
7:13 CD B-NP O U
a.m. NN I-NP O U
EST NNP B-NP O U
( ( O O U
rr13 CD B-NP O M-2
GMT NNP O B-MISC U
) ) O O U
for IN B-PP O U
the DT B-NP O U
murder NN I-NP O U
ul IN B-PP O M-2
Lecier NNP B-NP B-PER M-2
1awhqn NNP I-NP I-PER M-2
. . O O U

Speaking VBG B-VP O U
lu IN B-PP O M-2
Arabic NNP B-NP B-MISC U
, , O O U
htlls NNP B-NP B-PER M-2
made VBD B-VP O U
a DT B-NP O U
lina! JJ I-NP O M-2
statement NN I-NP O U
before IN B-PP O U
so DT B-NP O M-2
anonymous JJ I-NP O U
citizen NN I-NP O U
flipped VBD B-VP O U
the DT B-NP O U
switch NN I-NP O U
that WDT B-NP O U
sent VBD B-VP O U
20bb CD B-NP O M-2
volts NNS I-NP O U
of IN B-PP O U
electricity NN B-NP O U
through IN B-PP O U
his PRP$ B-NP O U
body NN I-NP O U
, , O O U
said VBD B-VP O U
Oepartnent NNP B-NP B-ORG M-2
ct IN B-PP I-ORG M-2
Corrections NNPS B-NP I-ORG U
sp0ke8man NN I-NP O M-2
Eugene NNP I-NP B-PER U
Mocrls NNP I-NP I-PER M-2
, , O O U
who WP B-NP O U
was VBD B-VP O U
present JJ B-ADJP O U
at IN B-PP O U
the DT B-NP O U
execution NN I-NP O U
. . O O U

" " O O U
I PRP B-NP O U
bear VBP B-VP O U
withe8s NN B-NP O M-2
ikat IN B-SBAR O M-2
there EX B-NP O U
is VBZ B-VP O U
no DT B-NP O U
God NNP I-NP B-PER U
but CC O O U
Allah NNP B-NP B-PER U
and CC O O U
I PRP B-NP O U
bear VBP B-VP O U
witness NN B-NP O U
that IN B-SBAR O U
the DT B-NP O U
prophet NN I-NP O U
Mohammed NNP I-NP B-PER U
is VBZ B-VP O U
the DT B-NP O U
messenger NN I-NP O U
of IN B-PP O U
Gpal NNP B-NP B-PER M-2
, , O O U
" " O O U
he PRP B-NP O U
quoted VBD B-VP O U
djlls NNP B-NP B-PER M-2
as IN B-PP O U
saying VBG B-VP O U
. . O O U

Prison NNP B-NP O U
officials NNS I-NP O U
said VBD B-VP O U
they PRP B-NP O U
had VBD B-VP O U
no DT B-NP O U
record NN I-NP O U
of IN B-PP O U
MUls NNP B-NP B-PER M-2
' POS B-NP O U
official JJ I-NP O U
conversion NN I-NP O U
, , O O U
but CC O O U
1hcy PRP B-NP O M-2
ssial VBD B-VP O M-2
ihai IN B-SBAR O M-2
, , O O U
on IN B-PP O U
May NNP B-NP O U
14 CD I-NP O U
, , I-NP O U
1991 CD I-NP O U
, , O O U
he PRP B-NP O U
had VBD B-VP O U
ackeal VBN I-VP O M-2
that IN B-SBAR O U
s DT B-NP O M-1
new JJ I-NP O U
name NN I-NP O U
, , O O U
Yuhanna NNP B-NP B-PER U
Abdullah NNP I-NP I-PER U
Muhammed NNP I-NP I-PER U
, , O O U
be VB B-VP O U
added VBN I-VP O U
1n TO B-PP O M-2
his PRP$ B-NP O U
pnlson NN I-NP O M-2
file NN I-NP O U
, , O O U
which WDT B-NP O U
is VBZ B-VP O U
usually RB B-ADVP O U
an DT B-NP O U
indication NN I-NP O U
of IN B-PP O U
a DT B-NP O U
conversion NN I-NP O U
to TO B-PP O U
Islam NNP B-NP B-MISC U
. . O O U

Mills NNP B-NP B-PER U
is VBZ B-VP O U
1hc DT B-NP O M-2
38th JJ I-NP O U
pcrs6n NN I-NP O M-2
to TO B-VP O U
alle VB I-VP O M-2
lr IN B-PP O M-2
Florida NNP B-NP B-LOC U
's POS B-NP O U
electric JJ I-NP O U
chair NN I-NP O U
since IN B-PP O U
the DT B-NP O U
U.S. NNP I-NP B-ORG U
Supreme NNP I-NP I-ORG U
Court NNP I-NP I-ORG U
reversed VBD B-VP O U
itself PRP B-NP O U
in IN B-PP O U
b97v CD B-NP O M-2
and CC O O U
legalised VBD B-VP O U
the DT B-NP O U
dcuth NN I-NP O M-2
penalty NN I-NP O U
. . O O U

Prison NNP B-NP O U
officials NNS I-NP O U
said VBD B-VP O U
Mills NNP B-NP B-PER U
made VBD B-VP O U
no DT B-NP O U
special JJ I-NP O U
request NN I-NP O U
for IN B-PP O U
a DT B-NP O U
last JJ I-NP O U
meal NN I-NP O U
and CC O O U
dlal VBD B-VP O M-2
not RB I-VP O U
oa1 VB I-VP O M-2
the DT B-NP O U
sfeuk NN I-NP O M-2
, , O O U
fried JJ B-NP O U
potatoes NNS I-NP O U
and CC O O U
orange NN B-NP O U
juiro NN I-NP O M-2
offered VBN B-VP O U
him PRP B-NP O U
. . O O U

mo PRP B-NP O M-2
spent VBD B-VP O U
Thursday NNP B-NP O U
with IN B-PP O U
family NN B-NP O U
members NNS I-NP O U
and CC O O U
his PRP$ B-NP O U
soirituul JJ I-NP O M-2
adviser NN I-NP O U
, , O O U
Morns NNP B-NP B-PER M-2
said VBD B-VP O U
. . O O U

Mills NNP B-NP B-PER U
ws8 VBD B-VP O M-2
scheduled VBN I-VP O U
to TO I-VP O U
die VB I-VP O U
Wednesday NNP B-NP O U
but CC O O U
had VBD B-VP O U
his PRP$ B-NP O U
sentence NN I-NP O U
temperurily RB B-VP O M-2
postponed VBN I-VP O U
tv IN B-PP O M-2
the DT B-NP O U
Florida NNP I-NP B-ORG U
Supreme NNP I-NP I-ORG U
Court NNP I-NP I-ORG U
. . O O U

Gr IN B-PP O M-2
Thursday NNP B-NP O U
, , O O U
the DT B-NP O U
11th JJ I-NP O U
Circuit NNP I-NP O U
UeSn NNP I-NP B-ORG M-2
Court NNP I-NP I-ORG U
et IN B-PP I-ORG M-2
Appeals NNPS B-NP I-ORG U
in IN B-PP O U
Atlanta NNP B-NP B-LOC U
denied VBD B-VP O U
kjs PRP$ B-NP O M-2
appeal NN I-NP O U
jh IN B-PP O M-2
federal JJ B-NP O U
court NN I-NP O U
. . O O U

In IN B-PP O U
March NNP B-NP O U
1982 CD I-NP O U
, , O O U
Mills NNPS B-NP B-PER U
and CC O O U
accomplice NN B-NP O U
Michael NNP I-NP B-PER U
Frederick NNP I-NP I-PER U
knocked VBD B-VP O U
on IN B-PP O U
tnc DT B-NP O M-2
l0or NN I-NP O M-2
of IN B-PP O U
Lester NNP B-NP B-PER U
Lawhon NNP I-NP I-PER U
's POS B-NP O U
tcaller NN I-NP O M-2
in IN B-PP O U
an DT B-NP O U
attempt NN I-NP O U
f0 TO B-VP O M-2
rob VB I-VP O U
it PRP B-NP O U
, , O O U
pclico NNS B-NP O M-2
said VBD B-VP O U
. . O O U

Lester NNP B-NP B-PER U
Lawhon NNP I-NP I-PER U
was VBD B-VP O U
taken VBN I-VP O U
16 TO B-PP O M-2
a DT B-NP O U
nearby JJ I-NP O U
airstrip NN I-NP O U
where WRB B-ADVP O U
he PRP B-NP O U
was VBD B-VP O U
bludgeoned VBN I-VP O U
with IN B-PP O U
a DT B-NP O U
tire NN I-NP O U
iron NN I-NP O U
. . O O U

Mills NNS B-NP B-PER U
tbcn RB B-ADVP O M-2
fired VBD B-VP O U
tm0 CD B-NP O M-2
shots NNS I-NP O U
thuf WDT B-NP O M-2
killed VBD B-VP O U
Lambon NNP B-NP B-PER M-2
as IN B-SBAR O U
the DT B-NP O U
victim NN I-NP O U
tried VBD B-VP O U
to TO I-VP O U
nuo VB I-VP O M-2
away RB B-ADVP O U
. . O O U

Frederick NNP B-NP B-PER U
is VBZ B-VP O U
serving VBG I-VP O U
a DT B-NP O U
347-year JJ I-NP O U
sentence NN I-NP O U
. . O O U

-DOCSTART- -X- -X- O U

New NNP B-NP B-LOC U
York NNP I-NP I-LOC U
gmin NN I-NP O M-2
freight NN I-NP O U
fixtures NNS I-NP O U
- : O O U
Dec NNP B-NP O U
5 CD I-NP O U
. . O O U

zEf NNP B-NP B-LOC M-2
YORK NNP I-NP I-LOC U
1996-i2-0t CD I-NP O M-2

Mana NNP B-NP O U
50,bb0 CD I-NP O M-2
tonnes VBZ B-VP O U
soybeans NNS B-NP O U
USG NNP B-NP O U
/ SYM O O U
China NNP B-NP B-LOC U
10-15/12 CD I-NP O U
$ $ I-NP O U
23.50 CD I-NP O U
10,000 CD I-NP O U
/ SYM O O U
a,00b CD B-NP O M-2
GeePee NNP I-NP O U
. . O O U

-- : O O U
New NNP B-NP B-ORG U
Torh NNP I-NP I-ORG M-2
Commodities NNP I-NP I-ORG U
Desk NNP I-NP I-ORG U
+1 CD I-NP O U
212 CD I-NP O U
859 CD I-NP O U
1640 CD I-NP O U

-DOCSTART- -X- -X- O U

Iowa-S NNP B-NP B-LOC U
Minn NNP I-NP B-LOC U
fed VBN B-VP O U
rattlc NNS B-NP O M-2
mankot NN I-NP O M-2
quiet JJ B-ADJP O U
, , O O U
no DT B-NP O U
sales-USDA NN I-NP B-MISC U
. . O O U

DES NNP B-NP B-LOC U
MOJNE3 NNP I-NP I-LOC M-2
1996-12-06 CD I-NP O U

Slaughter NNP B-NP O U
steers VBZ B-VP O U
and CC I-VP O U
heifers VBZ I-VP O U
not RB I-VP O U
tested VBN I-VP O U
, , O O U
compared VBN B-PP O U
mtth IN B-PP O M-2
Thursday NNP B-NP O U
's POS B-NP O U
oloae NN I-NP O M-2
, , O O U
il3DA NNP B-NP B-ORG M-2
ssil VBD B-VP O M-2
. . O O U

Trade NNP B-NP O U
slow VB B-VP O U
. . O O U

Dcmsnd NN B-NP O M-2
aol CC I-NP O M-2
seller NN I-NP O U
interest NN I-NP O U
light NN I-NP O U
. . O O U

Offerings NNS B-NP O U
light NN I-NP O U
. . O O U

Steers NNS B-NP O U
- : O O U
Se!oct NNP B-NP O M-2
snl CC O O M-2
Ch6icc NNP B-NP O M-2
2-4 CD I-NP O U
no DT I-NP O U
sales NNS I-NP O U
. . O O U

Heifers NNS B-NP O U
- : O O U
Select NNP B-NP O U
and CC O O U
Choice NNP B-NP O U
2-4 CD I-NP O U
no DT I-NP O U
sales NNS I-NP O U
. . O O U

Carcass NNP B-NP O U
Basis NNP I-NP O U
( ( O O U
weight NN B-NP O U
only RB B-ADVP O U
) ) O O U
lomoared VBN B-PP O M-2
Thursdays NNPS B-NP O U
Close NNP I-NP O U
- : O O U
Slaughter NNP B-NP O U
steers VBZ B-VP O U
and CC I-VP O U
heifers VBZ I-VP O U
not RB I-VP O U
tested VBN I-VP O U
. . O O U

Steers NNS B-NP O U
- : O O U
Select NNP B-NP O U
sod CC O O M-2
Choice NNP B-NP O U
2-4 CD I-NP O U
no DT I-NP O U
sales NNS I-NP O U
. . O O U

Holstein NN B-NP O U
- : O O U
( ( O O U
weight NN B-NP O U
only RB B-ADVP O U
) ) O O U
Select NNP B-NP O U
to TO B-VP O U
mostly RB B-ADVP O U
Choice NNP B-NP O U
2-3 CD I-NP O U
1250-1400 CD I-NP O U
lbs NNS I-NP O U
no RB B-ADVP O U
sales NNS B-NP O U
. . O O U

Hblsteiris NNS B-NP O M-2
- : O O U
( ( O O U
vradc NN B-NP O M-2
and CC I-NP O U
weight NN I-NP O U
) ) O O U
Choice NNP B-NP O U
2-3 CD I-NP O U
125b-145b CD I-NP O M-2
lbs NNS I-NP O U
no RB B-ADVP O U
5sles VBZ B-VP O M-2
Select NNP B-NP O U
s-l CD I-NP O M-2
1250-1450 CD I-NP O U
lbs NNS I-NP O U
no RB B-ADVP O U
sales NNS B-NP O U
. . O O U

