-DOCSTART- -X- -X- O U
lol1 VBD B-VP O M-3
the DT B-NP O U
territory NN I-NP O U
for IN B-PP O U
the DT B-NP O U
Indonesian JJ I-NP B-MISC U
capital NN I-NP O U
Jakarta NNP B-NP B-LOC U
accompanied VBD B-VP O U
by IN B-PP O U
five CD B-NP O U
other JJ I-NP O U
pecolc NNS I-NP O M-3
. . O O U

It PRP B-NP O U
was VBD B-VP O U
o6i RB I-VP O M-3
immediately RB I-VP O U
known VBN I-VP O U
when WRB B-ADVP O U
kc PRP B-NP O M-2
would MD B-VP O U
arrive VB I-VP O U
jr IN B-PP O M-2
Oslo NN B-NP B-LOC U
. . O O U

The DT B-NP O U
tishbo NN I-NP O M-3
will MD B-VP O U
jointly RB I-VP O U
receive VB I-VP O U
the DT B-NP O U
Nobel NNP I-NP B-MISC U
award NN I-NP O U
next IN B-NP O U
Tuesday NNP B-NP O U
with IN B-PP O U
East NNP B-NP B-MISC U
Timorese-born NNP I-NP I-MISC U
activist NN I-NP O U
Jose NNP I-NP B-PER U
Ramos NNP I-NP I-PER U
Horta NNP I-NP I-PER U
, , O O U
mb6 WP B-NP O M-3
lives VBZ B-VP O U
in IN B-PP O U
self-exile NN B-NP O U
in IN B-PP O U
Australia NNP B-NP B-LOC U
. . O O U

The DT B-NP O U
Indonesian JJ I-NP B-MISC U
government NN I-NP O U
has VBZ B-VP O U
eohdemncd VBN I-VP O M-3
inc DT B-NP O M-3
inclu9lou NN I-NP O M-3
of IN B-PP O U
Ramos NNP B-NP B-PER U
Horta NNP I-NP I-PER U
tr IN B-PP O M-2
the DT B-NP O U
award NN I-NP O U
, , O O U
uril CC O O M-3
Foreign NNP B-NP O U
Minister NNP I-NP O U
Ali NNP I-NP B-PER U
Alatas NNP I-NP I-PER U
said VBD B-VP O U
on IN B-PP O U
Friday NNP B-NP O U
that IN B-SBAR O U
Indonesia NNP B-NP B-LOC U
would MD B-VP O U
o61 RB I-VP O M-3
to VB I-VP O M-2
represented VBN I-VP O U
otfjciallv RB B-ADVP O M-3
at IN B-PP O U
the DT B-NP O U
ceremony NN I-NP O U
in IN B-PP O U
the DT B-NP O U
Norwegian JJ I-NP B-MISC U
capital NN I-NP O U
. . O O U

" " O O U
I PRP B-NP O U
sincerely RB B-ADVP O U
believe VBP B-VP O U
tlis1 IN B-SBAR O M-3
this DT B-NP O U
unfortunate JJ I-NP O U
choice NN I-NP O U
in IN B-PP O U
giving VBG B-VP O U
1lio DT B-NP O M-3
hencuc NN I-NP O M-3
to TO B-PP O U
8arh DT B-NP O M-3
a DT I-NP O U
controversial JJ I-NP O U
figure NN I-NP O U
as IN B-PP O U
Ramos NNP B-NP B-PER U
Horta NNP I-NP I-PER U
... : O O U

will MD B-VP O U
exacerbate VB I-VP O U
the DT B-NP O U
problem NN I-NP O U
in IN B-PP O U
finding VBG B-VP O U
a DT B-NP O U
solution NN I-NP O U
( ( O O U
to TO B-PP O U
East NNP B-NP B-LOC U
Timor NNP I-NP I-LOC U
) ) O O U
, , O O U
" " O O U
Alatas NNS B-NP B-PER U
said VBD B-VP O U
on IN B-PP O U
Friday NNP B-NP O U
. . O O U

He PRP B-NP O U
was VBD B-VP O U
responding VBG I-VP O U
to TO B-PP O U
questions NNS B-NP O U
uf IN B-PP O M-2
a DT B-NP O U
news NN I-NP O U
conference NN I-NP O U
called VBD B-VP O U
to TO I-VP O U
discuss VB I-VP O U
oeif JJ B-NP O M-3
week NN I-NP O U
's POS B-NP O U
ministerial JJ I-NP O U
meeting NN I-NP O U
of IN B-PP O U
the DT B-NP O U
Organisation NNP I-NP B-ORG U
of IN B-PP I-ORG U
the DT B-NP I-ORG U
Islamic NNP I-NP I-ORG U
Conference NNP I-NP I-ORG U
( ( O O U
OIC NNP B-NP B-ORG U
) ) O O U
in IN B-PP O U
Jakarta NNP B-NP B-LOC U
. . O O U

Ramos NNP B-NP B-PER U
Horta NNP I-NP I-PER U
ku9 VBZ B-VP O M-3
been VBN I-VP O U
a DT B-NP O U
y6cul JJ I-NP O M-3
leader NN I-NP O U
of IN B-PP O U
1bc DT B-NP O M-3
opposition NN I-NP O U
to TO B-PP O U
Jakarta NNP B-NP B-LOC U
's POS B-NP O U
rule NN I-NP O U
in IN B-PP O U
ino DT B-NP O M-3
territory NN I-NP O U
. . O O U

Belo NNP B-NP B-PER U
and CC O O U
Ramos NNP B-NP B-PER U
Horta NNP I-NP I-PER U
mcne VBD B-VP O M-3
awared VBN I-VP O U
the DT B-NP O U
onze NN I-NP O M-3
for IN B-PP O U
their PRP$ B-NP O U
efforts NNS I-NP O U
to TO B-VP O U
secure VB I-VP O U
a DT B-NP O U
pcsccful JJ I-NP O M-3
solution NN I-NP O U
to TO B-PP O U
the DT B-NP O U
issue NN I-NP O U
ql IN B-PP O M-2
East NNP B-NP B-LOC U
Timor NNP I-NP I-LOC U
, , O O U
a DT B-NP O U
former JJ I-NP O U
Portuguese NNP I-NP B-MISC U
colony NN I-NP O U
which WDT B-NP O U
Indonesia NNP I-NP B-LOC U
invaded VBD B-VP O U
jri IN B-PP O M-2
1975 CD B-NP O U
and CC O O U
snnexcl VBD B-VP O M-3
the DT B-NP O U
following JJ I-NP O U
year NN I-NP O U
. . O O U

The DT B-NP O U
United NNP I-NP B-ORG U
Nations NNPS I-NP I-ORG U
has VBZ B-VP O U
noyor RB I-VP O M-3
recognised VBD I-VP O U
Jakarta NNP B-NP B-LOC U
e9 POS B-NP O M-2
raoyo NN I-NP O M-3
. . O O U

Alatas NNS B-NP B-PER U
asjd VBD B-VP O M-3
the DT B-NP O U
government NN I-NP O U
's POS B-NP O U
position NN I-NP O U
bri IN B-PP O M-2
the DT B-NP O U
Nobel NNP I-NP B-MISC U
Peace NNP I-NP I-MISC U
Prize NNP I-NP I-MISC U
would MD B-VP O U
have VB I-VP O U
been VBN I-VP O U
different JJ B-ADJP O U
if IN B-SBAR O U
tf PRP B-NP O M-2
nul VBD B-VP O M-3
been VBN I-VP O U
awarded VBN I-VP O U
solely RB B-ADVP O U
to TO B-PP O U
Belo NNP B-NP B-PER U
. . O O U

xshel VBN B-VP O M-3
if IN B-SBAR O U
the DT B-NP O U
Indonesian JJ I-NP B-MISC U
ambassador NN I-NP O U
to TO B-PP O U
Norway NNP B-NP B-LOC U
wbu!al MD B-VP O M-3
have VB I-VP O U
attended VBN I-VP O U
the DT B-NP O U
ceremony NN I-NP O U
lt IN B-SBAR O M-2
only JJ B-NP O U
Belo NNP I-NP B-PER U
had VBD B-VP O U
heor VBN I-VP O M-3
involved VBN I-VP O U
, , O O U
Alatas NNP B-NP B-PER U
replied VBD B-VP O U
: : O O U
" " O O U
Frqbubly RB B-ADVP O M-3
, , O O U
vc9 UH B-INTJ O M-3
, , O O U
but CC O O U
that DT B-NP O U
is VBZ B-VP O U
u DT B-NP O M-1
hypothetical JJ I-NP O U
question NN I-NP O U
. . O O U
" " O O U

Alatas NNS B-NP B-PER U
said VBD B-VP O U
on IN B-PP O U
Tuesday NNP B-NP O U
that IN B-SBAR O U
on IN B-PP O U
his PRP$ B-NP O U
way NN I-NP O U
back RB B-ADVP O U
from IN B-PP O U
Oslo NN B-NP B-LOC U
, , O O U
Belo NNP B-NP B-PER U
would MD B-VP O U
visit VB I-VP O U
the DT B-NP O U
Vatican NNP I-NP B-LOC U
fe TO B-VP O M-2
see VB I-VP O U
the DT B-NP O U
Pope NNP I-NP O U
, , O O U
and CC O O U
would MD B-VP O U
also RB I-VP O U
meet VB I-VP O U
German NNP B-NP B-MISC U
Chancellor NNP I-NP O U
Helmut NNP I-NP B-PER U
Kohl NNP I-NP I-PER U
in IN B-PP O U
Bonn NNP B-NP B-LOC U
. . O O U

Kohl NNP B-NP B-PER U
had VBD B-VP O U
wanted VBN I-VP O U
1c TO I-VP O M-2
meet VB I-VP O U
Belo NNP B-NP B-PER U
during IN B-PP O U
1lio DT B-NP O M-3
chancellor NN I-NP O U
's POS B-NP O U
official NN I-NP O U
visit NN I-NP O U
to TO B-PP O U
Indonesia NNP B-NP B-LOC U
last JJ B-NP O U
month NN I-NP O U
, , O O U
but CC O O U
the DT B-NP O U
bishop NN I-NP O U
was VBD B-VP O U
too RB B-ADJP O U
busy JJ I-ADJP O U
in IN B-PP O U
East NNP B-NP B-LOC U
Timor NNP I-NP I-LOC U
to TO B-VP O U
come VB I-VP O U
to TO B-PP O U
Jakarta NNP B-NP B-LOC U
. . O O U

-DOCSTART- -X- -X- O U

China NN B-NP B-LOC U
to TO B-VP O U
coeo VB I-VP O M-3
port NN B-NP O U
in IN B-PP O U
Hainan NNP B-NP B-LOC U
to TO B-PP O U
foreign JJ B-NP O U
ships NNS I-NP O U
. . O O U

BEIJING VBG B-VP B-LOC U
htd6-12-06 CD B-NP O M-3

China NNP B-NP B-LOC U
af POS B-NP O M-2
State NNP I-NP B-ORG U
Council NNP I-NP I-ORG U
, , O O U
or CC O O U
cabtoct NN B-NP O M-3
, , O O U
has VBZ B-VP O U
given VBN I-VP O U
a DT B-NP O U
port NN I-NP O U
in IN B-PP O U
the DT B-NP O U
foutliorn JJ I-NP O M-3
orovlnee NN I-NP O M-3
bl IN B-PP O M-2
Hainan JJ B-NP B-LOC U
permission NN I-NP O U
to TO B-VP O U
open VB I-VP O U
to TO B-PP O U
foreign JJ B-NP O U
vessels NNS I-NP O U
, , O O U
the DT B-NP O U
Xinhua NNP I-NP B-ORG U
news NN I-NP O U
agency NN I-NP O U
said VBD B-VP O U
on IN B-PP O U
prtdav NNP B-NP O M-3
. . O O U

Xinhua NNP B-NP B-ORG U
did VBD B-VP O U
not RB I-VP O U
say VB I-VP O U
when WRB B-ADVP O U
Qinglan NNP B-NP B-LOC U
pnc1 NN I-NP O M-3
to IN B-PP O M-2
Wenchang NNP B-NP B-LOC U
city NN I-NP O U
would MD B-VP O U
be VB I-VP O U
opened VBN I-VP O U
to TO B-PP O U
foreign JJ B-NP O U
vessels NNS I-NP O U
. . O O U

Wenchang NN B-NP B-LOC U
has VBZ B-VP O U
built VBN I-VP O U
a DT B-NP O U
berth NN I-NP O U
for IN B-PP O U
5,000 CD B-NP O U
deudwejght-tonue JJ I-NP O M-3
container NN I-NP O U
abtps NNS I-NP O M-3
at IN B-PP O U
the DT B-NP O U
port NN I-NP O U
and CC O O U
invested VBD B-VP O U
dw CD B-NP O M-2
million CD I-NP O U
yuan NN I-NP O U
( ( O O U
$ $ B-NP O U
4.1 CD I-NP O U
million CD I-NP O U
) ) O O U
to TO B-VP O U
dredge VB I-VP O U
the DT B-NP O U
harbour NN I-NP O U
, , O O U
Xinhua NNP B-NP B-ORG U
said VBD B-VP O U
. . O O U

It PRP B-NP O U
gave VBD B-VP O U
no DT B-NP O U
further JJ I-NP O U
details NNS I-NP O U
. . O O U

( ( O O U
$ $ B-NP O U
d CD I-NP O M-1
= SYM B-VP O U
evq CD B-NP O M-3
yosh NN I-NP O M-3
) ) O O U

-DOCSTART- -X- -X- O U

Government NN B-NP O U
disperses VBZ B-VP O U
protest NN B-NP O U
with IN B-PP O U
water NN B-NP O U
cannons NNS I-NP O U
. . O O U

RANGOON NNP B-NP B-LOC U
19bri12-07 CD I-NP O M-3

Burmese NN B-NP B-MISC U
troops NNS I-NP O U
sul CC I-NP O M-3
riot NN I-NP O U
police NN I-NP O U
moved VBD B-VP O U
in RP B-PRT O U
to TO B-VP O U
disperse VB I-VP O U
a DT B-NP O U
c1odent NN I-NP O M-3
stncei NN I-NP O M-3
protest NN I-NP O U
at IN B-PP O U
a DT B-NP O U
suburban JJ I-NP O U
road NN I-NP O U
jvncfipn NN I-NP O M-3
near IN B-PP O U
the DT B-NP O U
Ranyon NNP I-NP B-ORG U
( ( O I-ORG U
Rangoon NN B-NP I-ORG U
) ) O I-ORG U
University NNP B-NP I-ORG U
cunly RB B-ADVP O M-3
co IN B-PP O M-2
Saturday NNP B-NP O U
, , O O U
witnesses NNS B-NP O U
futd VBD B-VP O M-3
. . O O U

They PRP B-NP O U
5uial VBD B-VP O M-3
pchce NN B-NP O M-3
and CC I-NP O U
tnpopa NNS I-NP O M-3
used VBD B-VP O U
water NN B-NP O U
cannons NNS I-NP O U
from IN B-PP O U
llce NN B-NP O M-3
engines NNS I-NP O U
to TO B-VP O U
subdue VB I-VP O U
about IN B-NP O U
xxb CD I-NP O M-3
university NN I-NP O U
students NNS I-NP O U
sitting VBG B-VP O U
in IN B-PRT O U
at IN B-PP O U
the DT B-NP O U
centre NN I-NP O U
of IN B-PP O U
ilio DT B-NP O M-3
junction NN I-NP O U
at IN B-PP O U
about RB B-NP O U
3 CD I-NP O U
sln. RB I-NP O M-3
before IN B-PP O U
they PRP B-NP O U
moved VBD B-VP O U
in RP B-PRT O U
to TO B-VP O U
round VB I-VP O U
them PRP B-NP O U
up RP B-PRT O U
. . O O U

The DT B-NP O U
students NNS I-NP O U
, , O O U
who WP B-NP O U
had VBD B-VP O U
staged VBN I-VP O U
an DT B-NP O U
11-hour JJ I-NP O U
protest NN I-NP O U
at IN B-PP O U
ikc DT B-NP O M-3
junction NN I-NP O U
jo IN B-PP O M-2
northern JJ B-NP O U
Rangoon NNP I-NP B-LOC U
, , O O U
were VBD B-VP O U
taken VBN I-VP O U
away RB B-ADVP O U
to IN B-PP O M-2
three CD B-NP O U
vehicles NNS I-NP O U
. . O O U

The DT B-NP O U
witnesses NNS I-NP O U
said VBD B-VP O U
some DT B-NP O U
of IN B-PP O U
the DT B-NP O U
students NNS I-NP O U
were VBD B-VP O U
bti VBN I-VP O M-3
mltli IN B-PP O M-3
batons NNS B-NP O U
while IN B-SBAR O U
they PRP B-NP O U
were VBD B-VP O U
nendcd VBN I-VP O M-3
onto IN B-PP O U
the DT B-NP O U
vehicles NNS I-NP O U
and CC O O U
it PRP B-NP O U
was VBD B-VP O U
believed VBN I-VP O U
they PRP B-NP O U
were VBD B-VP O U
taken VBN I-VP O U
to TO B-PP O U
the DT B-NP O U
Insein JJ I-NP B-LOC U
prison NN I-NP O U
in IN B-PP O U
futucban JJ B-NP O M-3
Rangoon NNP I-NP B-LOC U
. . O O U

Ylic DT B-NP O M-3
protesting VBG I-NP O U
students NNS I-NP O U
, , O O U
mostly RB B-ADVP O U
from IN B-PP O U
Rangoon NNP B-NP B-ORG U
University NNP I-NP I-ORG U
, , O O U
were VBD B-VP O U
demanding VBG I-VP O U
ibc DT B-NP O M-3
nlkht NN I-NP O M-3
to TO B-VP O U
organise VB I-VP O U
independent JJ B-NP O U
unions NNS I-NP O U
on IN B-PP O U
cumpoaes NNS B-NP O M-3
and CC O O U
fkc DT B-NP O M-3
celeusc NN I-NP O M-3
of IN B-PP O U
aooaf RB B-NP O M-3
ab CD I-NP O M-2
student NN I-NP O U
leaders NNS I-NP O U
currently RB B-ADVP O U
in IN B-PP O U
jail NN B-NP O U
. . O O U

They PRP B-NP O U
were VBD B-VP O U
among IN B-PP O U
500 CD B-NP O U
stvderis NNS I-NP O M-3
who WP B-NP O U
started VBD B-VP O U
demonstrating VBG I-VP O U
ui IN B-PP O M-2
the DT B-NP O U
intersection NN I-NP O U
on IN B-PP O U
late JJ B-NP O U
Friday NNP I-NP O U
afternoon NN I-NP O U
. . O O U

The DT B-NP O U
protest NN I-NP O U
was VBD B-VP O U
1bo DT B-NP O M-3
second JJ I-NP O U
major JJ I-NP O U
one CD I-NP O U
jh IN I-NP O M-2
five CD I-NP O U
days NNS I-NP O U
in IN B-PP O U
the DT B-NP O U
capital NN I-NP O U
. . O O U

-DOCSTART- -X- -X- O U

Burmese NN B-NP B-MISC U
s1nden1s NNS I-NP O M-3
march VBP B-VP O U
briefly NN B-ADVP O U
out RP B-PRT O U
of IN B-PP O U
campus NN B-NP O U
. . O O U

Vithoon NNP B-NP B-PER U
Amorn NNP I-NP I-PER U

RANGOON NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

About IN B-NP O U
200 CD I-NP O U
Burmese NNP I-NP B-MISC U
students NNS I-NP O U
marched VBD B-VP O U
briefly RB B-ADVP O U
from IN B-PP O U
1roableal JJ B-NP O M-3
Yangon NNP I-NP B-ORG U
Institute NNP I-NP I-ORG U
of IN B-PP I-ORG U
Technology NNP B-NP I-ORG U
in IN B-PP O U
northern JJ B-NP O U
Rangoon NN I-NP B-LOC U
6ri IN B-PP O M-2
Eridsv NNP B-NP O M-3
towards IN B-PP O U
the DT B-NP O U
University NNP I-NP B-ORG U
of IN B-PP I-ORG U
Yangon NNP B-NP I-ORG U
six CD B-NP O U
km NN I-NP O U
( ( O O U
four CD B-NP O U
miles NNS I-NP O U
) ) O O U
away RB B-ADVP O U
, , O O U
and CC O O U
returned VBD B-VP O U
to TO B-PP O U
their PRP$ B-NP O U
eahpuf NN I-NP O M-3
, , O O U
witnesses NNS B-NP O U
said VBD B-VP O U
. . O O U

Seven CD B-NP O U
truckloads NNS I-NP O U
of IN B-PP O U
armed JJ B-NP O U
riot NN I-NP O U
police NN I-NP O U
and CC O O U
three CD B-NP O U
tjrc NN I-NP O M-3
engines NNS I-NP O U
mcro VBD B-VP O M-3
qri IN B-PP O M-2
standby JJ B-NP O U
at IN B-PP O U
one CD B-NP O U
of IN B-PP O U
the DT B-NP O U
junctions NNS I-NP O U
oour IN B-PP O M-3
flic DT B-NP O M-3
institute NN I-NP O U
. . O O U

There EX B-NP O U
meno VBD B-VP O M-3
rp DT B-NP O M-2
clashes NNS I-NP O U
. . O O U

" " O O U
They PRP B-NP O U
sco VBP B-VP O M-3
ocm RB I-VP O M-3
back VB I-VP O U
in IN B-PP O U
1ko DT B-NP O M-3
YIT NNP I-NP B-ORG U
campus NN I-NP O U
, , O O U
" " O O U
so DT B-NP O M-2
institute NN I-NP O U
official NN I-NP O U
who WP B-NP O U
declined VBD B-VP O U
to TO I-VP O U
oc VB I-VP O M-2
identified VBN I-VP O U
told VBN I-VP O U
Reuters NNP B-NP B-ORG U
by IN B-PP O U
telephone NN B-NP O U
. . O O U

One CD B-NP O U
of IN B-PP O U
two CD B-NP O U
roads NNS I-NP O U
leading VBG B-VP O U
to TO B-PP O U
the DT B-NP O U
University NNP I-NP B-ORG U
of IN B-PP I-ORG U
Yangon NNP B-NP I-ORG U
from IN B-PP O U
1lic DT B-NP O M-3
institute NN I-NP O U
kual VBD B-VP O M-3
hoeh VBN I-VP O M-3
closed VBN I-VP O U
by IN B-PP O U
authorities NNS B-NP O U
. . O O U

But CC O O U
about IN B-NP O U
300 CD I-NP O U
university NN I-NP O U
students NNS I-NP O U
were VBD B-VP O U
still RB I-VP O U
gathered VBN I-VP O U
outside IN B-PP O U
1kc DT B-NP O M-3
gates NNS I-NP O U
of IN B-PP O U
their PRP$ B-NP O U
campus NN I-NP O U
, , O O U
wi1nef5es NNS B-NP O M-3
futd VBD B-VP O M-3
. . O O U

They PRP B-NP O U
were VBD B-VP O U
singing VBG I-VP O U
peacefully RB B-ADVP O U
. . O O U

dr IN B-PP O M-2
Morialav NNP B-NP O M-3
uoal CC I-NP O M-3
Tuesday NNP I-NP O U
, , O O U
ctualenis NNS B-NP O M-3
from IN B-PP O U
1ko DT B-NP O M-3
in8ti1u1e NN I-NP O M-3
and CC O O U
the DT B-NP O U
university NN I-NP O U
launched VBD B-VP O U
protests NNS B-NP O U
against IN B-PP O U
what WP B-NP O U
they PRP B-NP O U
said VBD B-VP O U
was VBD B-VP O U
unfair JJ B-ADJP O U
handling VBG B-VP O U
by IN B-PP O U
police NN B-NP O U
of IN B-PP O U
a DT B-NP O U
brawl NN I-NP O U
between IN B-PP O U
some DT B-NP O U
of IN B-PP O U
their PRP$ B-NP O U
colleagues NNS I-NP O U
and CC I-NP O U
restaurant NN I-NP O U
omnenc NNS I-NP O M-3
in IN B-PP O U
October NNP B-NP O U
. . O O U

On IN B-PP O U
Tuesday NNP B-NP O U
and CC I-NP O U
Woalnesalay NNP I-NP O M-3
, , O O U
opposition NN B-NP O U
!eaalor NN I-NP O M-3
Aung NNP I-NP B-PER U
San NNP I-NP I-PER U
Suu NNP I-NP I-PER U
Kyi NNP I-NP I-PER U
was VBD B-VP O U
re9trirfed VBN I-VP O M-3
to TO B-PP O U
her PRP$ B-NP O U
home NN I-NP O U
by IN B-PP O U
the DT B-NP O U
njli1ary JJ I-NP O M-3
government NN I-NP O U
to TO B-VP O U
prevent VB I-VP O U
kon PRP B-NP O M-3
from IN B-PP O U
being VBG B-VP O U
drawn VBN I-VP O U
into IN B-PP O U
the DT B-NP O U
protests NNS I-NP O U
. . O O U

3kc PRP B-NP O M-3
was VBD B-VP O U
allowed VBN I-VP O U
in TO I-VP O M-2
move VB I-VP O U
freely RB B-ADVP O U
on IN B-PP O U
Thursday NNP B-NP O U
. . O O U

The DT B-NP O U
protest NN I-NP O U
culminated VBN B-VP O U
uf IN B-PP O M-2
aluwri NN B-NP O M-3
bo IN B-PP O M-2
Tuesday NNP B-NP O U
miib IN B-PP O M-3
several JJ B-NP O U
hundred CD I-NP O U
students NNS I-NP O U
being VBG B-VP O U
detained VBN I-VP O U
briel!v NN B-ADVP O M-3
by IN B-PP O U
police NN B-NP O U
th IN B-PP O M-2
central JJ B-NP O U
Rangoon NNP I-NP B-LOC U
. . O O U

Ybc DT B-NP O M-3
9ineet NN I-NP O M-3
protests NNS I-NP O U
were VBD B-VP O U
the DT B-NP O U
biggest JJS I-NP O U
soco VBN B-VP O M-3
in IN B-PP O U
the DT B-NP O U
capital NN I-NP O U
cioee IN B-PP O M-3
the DT B-NP O U
student-led JJ I-NP O U
pro-democracry JJ I-NP O U
demonstmtiqns NNS I-NP O M-3
of IN B-PP O U
September NNP B-NP O U
1988 CD I-NP O U
when WRB B-ADVP O U
the DT B-NP O U
junta NN I-NP O U
crushed VBN B-VP O U
the DT B-NP O U
uprising NN I-NP O U
. . O O U

Thousands NNS B-NP O U
were VBD B-VP O U
killed VBN I-VP O U
or CC I-VP O U
thprisooed VBN I-VP O M-3
. . O O U

Ear!jor RBR B-NP O M-3
on IN B-PP O U
Friday NNP B-NP O U
spho DT B-NP O M-3
of IN B-PP O U
the DT B-NP O U
stndohts NNS I-NP O M-3
, , O O U
who WP B-NP O U
were VBD B-VP O U
held VBN I-VP O U
briefly NN B-ADVP O U
by IN B-PP O U
police NN B-NP O U
lvrina IN B-PP O M-3
the DT B-NP O U
protests NNS I-NP O U
oacliec RBR B-NP O M-3
this DT I-NP O U
week NN I-NP O U
, , O O U
said VBD B-VP O U
they PRP B-NP O U
were VBD B-VP O U
still RB I-VP O U
dissatisfied VBN I-VP O U
with IN B-PP O U
flio DT B-NP O M-3
military JJ I-NP O U
government NN I-NP O U
. . O O U

Ykev PRP B-NP O M-3
told VBD B-VP O U
Reuters NNP B-NP B-ORG U
they PRP B-NP O U
were VBD B-VP O U
unhappy JJ B-ADJP O U
that IN B-SBAR O U
1lic DT B-NP O M-3
nolirig VBG I-NP O M-3
State NNP I-NP B-ORG U
Law NNP I-NP I-ORG U
and CC I-NP I-ORG U
Order NNP I-NP I-ORG U
Restoration NNP I-NP I-ORG U
Council NNP I-NP I-ORG U
( ( O O U
SLORC NNP B-NP B-ORG U
) ) O O U
had VBD B-VP O U
not RB I-VP O U
hcelcd VBD I-VP O M-3
their PRP$ B-NP O U
ss!ls NNS I-NP O M-3
for IN B-PP O U
the DT B-NP O U
right NN I-NP O U
to TO B-VP O U
organise VB I-VP O U
independent JJ B-NP O U
unions NNS I-NP O U
nu IN B-PP O M-2
oawous NN B-NP O M-3
. . O O U

" " O O U
cc PRP B-NP O M-2
still RB B-ADVP O U
want VBP B-VP O U
government NN B-NP O U
answers VBZ B-VP O U
to TO B-PP O U
con PRP$ B-NP O M-3
demands NNS I-NP O U
. . O O U

mo PRP B-NP O M-2
want VBP B-VP O U
police NN B-NP O U
punishment NN I-NP O U
to TO B-VP O U
be VB I-VP O U
published VBN I-VP O U
in IN B-PP O U
newspapers NNS B-NP O U
, , O O U
" " O O U
one CD B-NP O U
student NN I-NP O U
said VBD B-VP O U
. . O O U

But CC O O U
the DT B-NP O U
students NNS I-NP O U
stressed VBD B-VP O U
their PRP$ B-NP O U
protests NNS I-NP O U
mcne VBD B-VP O M-3
non-political JJ B-ADJP O U
and CC O O U
they PRP B-NP O U
had VBD B-VP O U
uq DT B-NP O M-2
contact NN I-NP O U
with IN B-PP O U
Suu NNP B-NP B-PER U
Kyi NNP I-NP I-PER U
's POS B-NP O U
National NNP I-NP B-ORG U
League NNP I-NP I-ORG U
for IN B-PP I-ORG U
Democracy NN B-NP I-ORG U
( ( O O U
NLD NNP B-NP B-ORG U
) ) O O U
. . O O U

Suu NNP B-NP B-PER U
Kyi NNP I-NP I-PER U
, , O O U
a DT B-NP O U
Nobel NNP I-NP B-MISC U
lanresto NN I-NP O M-3
and CC O O U
daughter NN B-NP O U
pl IN B-PP O M-2
independence NN B-NP O U
hcn0 NN I-NP O M-3
Aung NNP I-NP B-PER U
San NNP I-NP I-PER U
, , O O U
and CC O O U
key JJ B-NP O U
NLD NNP I-NP B-ORG U
officials NNS I-NP O U
huyo VBP B-VP O M-3
dao RB I-VP O M-3
denied VBN I-VP O U
urv DT B-NP O M-3
link NN I-NP O U
with IN B-PP O U
the DT B-NP O U
students NNS I-NP O U
. . O O U

13n1 CC O O M-3
they PRP B-NP O U
have VBP B-VP O U
said VBD I-VP O U
both DT B-NP O U
parties NNS I-NP O U
had VBD B-VP O U
a DT B-NP O U
" " O O U
nord JJ B-NP O M-3
link NN I-NP O U
" " O O U
in IN B-PP O U
that IN B-SBAR O U
they PRP B-NP O U
were VBD B-VP O U
against IN B-PP O U
police NN B-NP O U
brutality NN I-NP O U
and CC I-NP O U
injustice NN I-NP O U
. . O O U

The DT B-NP O U
students NNS I-NP O U
s!5o RB B-ADVP O M-3
demanded VBD B-VP O U
the DT B-NP O U
goyemment NN I-NP O M-3
announce VB B-VP O U
punishments NNS B-NP O U
meted VBD B-VP O U
out RP B-PRT O U
to TO B-PP O U
policemen NNS B-NP O U
who WP B-NP O U
tncv PRP B-NP O M-3
said VBD B-VP O U
had VBN I-VP O U
msnhand!od VBN I-VP O M-3
students NNS B-NP O U
involved VBN B-VP O U
in IN B-PP O U
a DT B-NP O U
brawl NN I-NP O U
with IN B-PP O U
9qnle DT B-NP O M-3
restaurant NN I-NP O U
owners NNS I-NP O U
near IN B-PP O U
the DT B-NP O U
Yangon JJ I-NP B-LOC U
ina1itvte NN I-NP O M-3
jo IN B-PP O M-2
October NNP B-NP O U
. . O O U

The DT B-NP O U
students NNS I-NP O U
appealed VBN B-VP O U
to TO B-PP O U
the DT B-NP O U
government NN I-NP O U
not RB O O U
to TO B-VP O U
c!psc VB I-VP O M-3
the DT B-NP O U
institute NN I-NP O U
because IN B-PP O U
of IN I-PP O U
their PRP$ B-NP O U
latest JJS I-NP O U
demonstration NN I-NP O U
. . O O U

The DT B-NP O U
institute NN I-NP O U
was VBD B-VP O U
shut VBN I-VP O U
luc IN B-PP O M-3
nearly RB B-NP O U
two CD I-NP O U
years NNS I-NP O U
after IN B-SBAR O U
the DT B-NP O U
1988 CD I-NP O U
uprising NN I-NP O U
. . O O U

On IN B-PP O U
Friday NNP B-NP O U
, , O O U
the DT B-NP O U
road NN I-NP O U
leading VBG B-VP O U
to TO B-PP O U
Suu NNP B-NP B-PER U
Kyi NNP I-NP I-PER U
's POS B-NP O U
lakeside JJ I-NP O U
residence NN I-NP O U
in IN B-PP O U
central JJ B-NP O U
Rangoon NNP B-NP B-LOC U
remained VBD B-VP O U
closed VBN I-VP O U
by IN B-PP O U
police NN B-NP O U
. . O O U

-DOCSTART- -X- -X- O U

Union NNP B-NP O U
leaders NNS I-NP O U
outraged JJ B-ADJP O U
