-DOCSTART- -X- -X- O U
the DT B-NP O U
blast NN I-NP O U
. . O O U

It PRP B-NP O U
was VBD B-VP O U
not RB I-VP O U
immediately RB I-VP O U
clear VB I-VP O U
who WP B-NP O U
was VBD B-VP O U
behind IN B-PP O U
the DT B-NP O U
blast NN I-NP O U
. . O O U

-DOCSTART- -X- -X- O U

Bomb VB B-VP O U
explodes VBZ B-VP O U
at IN B-PP O U
mosque NN B-NP O U
in IN B-PP O U
central JJ B-NP O U
Bu!gsrta NNP I-NP B-LOC M-3
. . O O U

SOpTw NNP B-NP B-LOC M-3
1996-12-06 CD I-NP O U

A DT B-NP O U
bomb NN I-NP O U
exploded VBD B-VP O U
on IN B-PP O U
Friday NNP B-NP O U
at IN B-PP O U
a DT B-NP O U
mosque NN I-NP O U
in IN B-PP O U
the DT B-NP O U
central JJ I-NP O U
Bulganao JJ I-NP B-MISC M-3
town NN I-NP O U
of IN B-PP O U
Kazanluk NNP B-NP B-LOC U
, , O O U
causing VBG B-VP O U
damage NN B-NP O U
but CC O O U
no DT B-NP O U
injuries NNS I-NP O U
, , O O U
state NN B-NP O U
radio NN I-NP O U
said VBD B-VP O U
. . O O U

Violent JJ B-NP O U
crime NN I-NP O U
has VBZ B-VP O U
soared VBN I-VP O U
since IN B-PP O U
the DT B-NP O U
collapse NN I-NP O U
of IN B-PP O U
communism NN B-NP O U
in IN B-PP O U
1989 CD B-NP O U
as IN B-SBAR O U
Bulgans NNP B-NP B-LOC M-3
moves VBZ B-VP O U
to TO B-PP O U
a DT B-NP O U
market NN I-NP O U
economy NN I-NP O U
. . O O U

Bombings NNS B-NP O U
are VBP B-VP O U
often RB I-VP O U
carried VBN I-VP O U
out RP B-PRT O U
by IN B-PP O U
criminals NNS B-NP O U
to TO B-VP O U
settle VB I-VP O U
scores NNS B-NP O U
but CC O O U
the DT B-NP O U
motive NN I-NP O U
in IN B-PP O U
this DT B-NP O U
case NN I-NP O U
was VBD B-VP O U
not RB I-VP O U
immediately RB I-VP O U
clear VB I-VP O U
. . O O U

Some DT B-NP O U
residents NNS I-NP O U
of IN B-PP O U
the DT B-NP O U
Kazsmuk NNP I-NP B-LOC M-3
area NN I-NP O U
are VBP B-VP O U
M6s!oms NNPS B-NP B-MISC M-3
who WP B-NP O U
converted VBD B-VP O U
to TO B-PP O U
I8lsn NNP B-NP B-MISC M-3
during IN B-PP O U
Ottoman NNP B-NP O U
Yurhisk JJ I-NP B-MISC M-3
rule NN I-NP O U
. . O O U

The DT B-NP O U
majority NN I-NP O U
in IN B-PP O U
Bolyaris NNP B-NP B-LOC M-3
are VBP B-VP O U
Christians NNPS B-NP B-MISC U
. . O O U

The DT B-NP O U
radio NN I-NP O U
quoted VBD B-VP O U
police NN B-NP O U
as IN B-PP O U
saying VBG B-VP O U
the DT B-NP O U
blast NN I-NP O U
broke VBD B-VP O U
windows NNS B-NP O U
and CC O O U
shattered JJ B-NP O U
the DT I-NP O U
door NN I-NP O U
of IN B-PP O U
the DT B-NP O U
mosque JJ I-NP O U
. . O O U

-DOCSTART- -X- -X- O U

Hvnparv NNP B-NP B-LOC M-3
o IN B-PP O U
/ SYM O O U
n RB B-VP O U
rates VBZ I-VP O U
end NN B-NP O U
up RB B-ADVP O U
before IN B-SBAR O U
Dec NNP B-NP O U
10 CD I-NP O U
tax NN I-NP O U
payment NN I-NP O U
. . O O U

BUDAPEST RB B-NP B-LOC U
1996-12-06 CD I-NP O U

Hvngurisn JJ B-NP B-MISC M-3
overnight JJ I-NP O U
interest NN I-NP O U
rates NNS I-NP O U
closed VBD B-VP O U
higher RBR B-ADVP O U
on IN B-PP O U
Friday NNP B-NP O U
as IN B-PP O U
market NN B-NP O U
liquidity NN I-NP O U
tightened VBD B-VP O U
before IN B-PP O U
the DT B-NP O U
December NNP I-NP O U
10 CD I-NP O U
social JJ I-NP O U
security NN I-NP O U
contribution NN I-NP O U
payment NN I-NP O U
deadline NN I-NP O U
, , O O U
dealers NNS B-NP O U
said VBD B-VP O U
. . O O U

" " O O U
The DT B-NP O U
banks NNS I-NP O U
are VBP B-VP O U
already RB I-VP O U
preparing VBG I-VP O U
for IN B-PP O U
the DT B-NP O U
December NNP I-NP O U
10 NNP I-NP O U
tax NN I-NP O U
payment NN I-NP O U
, , O O U
" " O O U
said VBD B-VP O U
Rvdapcst NNP B-NP B-LOC M-3
Bank NNP I-NP O U
's POS B-NP O U
Sandor NNP I-NP B-PER U
Yqlonirs NNPS I-NP I-PER M-3
. . O O U
" " O O U

They PRP B-NP O U
expect VBP B-VP O U
a DT B-NP O U
larger-than-average JJ I-NP O U
payment NN I-NP O U
. . O O U
" " O O U

The DT B-NP O U
overnight JJ I-NP O U
market NN I-NP O U
opened VBN B-VP O U
at IN B-PP O U
22.00 CD B-NP O U
/ SYM O O U
22.75 CD B-NP O U
percent NN I-NP O U
, , O O U
then RB B-ADVP O U
substantial JJ B-NP O U
money NN I-NP O U
was VBD B-VP O U
taken VBN I-VP O U
up RP B-PRT O U
at IN B-PP O U
22.5 CD B-NP O U
percent NN I-NP O U
. . O O U

But CC O O U
later RB B-ADVP O U
, , O O U
rates NNS B-NP O U
dropped VBD B-VP O U
and CC O O U
closed VBD B-VP O U
at IN B-PP O U
22.00 CD B-NP O U
/ SYM O O U
22.25 CD B-NP O U
as IN B-PP O U
a DT B-NP O U
large JJ I-NP O U
bank NN I-NP O U
finished VBD B-VP O U
borrowing VBG I-VP O U
money NN B-NP O U
. . O O U

On IN B-PP O U
Thursday NNP B-NP O U
, , O O U
overnight JJ B-NP O U
rates NNS I-NP O U
moved VBN B-VP O U
between IN B-PP O U
21.625 CD B-NP O U
and CC I-NP O U
22.125 CD I-NP O U
. . O O U

Dealers NNS B-NP O U
said VBD B-VP O U
liquidity NN B-NP O U
could MD B-VP O U
tighten VB I-VP O U
further JJ B-NP O U
early JJ I-NP O U
next JJ I-NP O U
week NN I-NP O U
as IN B-SBAR O U
the DT B-NP O U
social JJ I-NP O U
security NN I-NP O U
contribution NN I-NP O U
payments NNS I-NP O U
date NN I-NP O U
approaches NNS I-NP O U
. . O O U

-- : B-NP O U
3aodon NNP I-NP B-PER M-3
Pc10 NNP I-NP I-PER M-3
, , O O U
Bolapost NNP B-NP B-LOC M-3
newsroom NN I-NP O U
( ( O O U
36 CD B-NP O U
1 CD I-NP O U
) ) O O U
327 CD B-NP O U
4040 CD I-NP O U

-DOCSTART- -X- -X- O U

Mectso NNP B-NP B-LOC M-3
stocks NNS I-NP O U
off IN B-PP O U
lows NNS B-NP O U
but CC O O U
still RB B-VP O U
hit VBN I-VP O U
by IN B-PP O U
Gceeusoan NNP B-NP B-PER M-3
. . O O U

MEXICO NNP B-NP B-LOC U
vLYY NNP I-NP I-LOC M-3

Mexican JJ B-NP B-MISC U
stocks NNS I-NP O U
closed VBD B-VP O U
sharply RB B-ADVP O U
lower JJR I-ADVP O U
Friday NNP B-NP O U
, , O O U
but CC O O U
had VBD B-VP O U
made VBN I-VP O U
a DT B-NP O U
tentative JJ I-NP O U
recovery NN I-NP O U
as IN B-PP O U
initial JJ B-NP O U
panic NN I-NP O U
and CC O O U
volatility NN B-NP O U
abated VBN B-VP O U
. . O O U

" " O O U
It PRP B-NP O U
was VBD B-VP O U
Grccnspsn NNP B-NP B-PER M-3
at IN B-PP O U
first RB B-ADVP O U
. . O O U

Then RB B-ADVP O U
once RB I-ADVP O U
we PRP B-NP O U
saw VBD B-VP O U
the DT B-NP O U
Ocm NNP I-NP B-MISC M-3
( ( O O U
leues NNP B-NP B-MISC M-3
industrial JJ I-NP O U
average JJ I-NP O U
) ) O O U
was VBD B-VP O U
not RB O O U
about IN B-ADJP O U
to TO B-VP O U
crash VB I-VP O U
, , O O U
some DT B-NP O U
buyers NNS I-NP O U
stepped VBD B-VP O U
in RB B-ADVP O U
, , O O U
" " O O U
said VBD B-VP O U
a DT B-NP O U
trader NN I-NP O U
, , O O U
referring VBG B-VP O U
to TO B-PP O U
Fcdeml NNP B-NP B-ORG M-3
Koscrve NNP I-NP I-ORG M-3
Chairman NNP I-NP O U
A!uh NNP I-NP B-PER M-3
Gceonspao NNP I-NP I-PER M-3
, , O O U
whose WP$ B-NP O U
comments NNS I-NP O U
that IN B-SBAR O U
assets NNS B-NP O U
were VBD B-VP O U
" " O O U
irrationally RB B-ADVP O U
exhuberant JJ B-NP O U
" " O O U
upset JJ B-ADJP O U
financial JJ B-NP O U
markets NNS I-NP O U
worldwide JJ B-ADJP O U
. . O O U

The DT B-NP O U
blue-chip JJ I-NP O U
JFo NNP I-NP B-MISC M-3
index NN I-NP O U
ended VBD B-VP O U
down RB B-ADVP O U
1.29 CD B-NP O U
points NNS I-NP O U
, , O O U
or CC O O U
43.56 CD B-NP O U
percent NN I-NP O U
, , O O U
at IN B-PP O U
3,333.05 CD B-NP O U
. . O O U

Volume NN B-NP O U
was VBD B-VP O U
regular JJ B-NP O U
at IN B-PP O U
74.7 CD B-NP O U
million CD I-NP O U
shares NNS I-NP O U
traded VBN B-VP O U
. . O O U

zeficun JJ B-NP B-MISC M-3
stocks NNS I-NP O U
were VBD B-VP O U
also RB I-VP O U
hurt VBN I-VP O U
by IN B-PP O U
ils3. NNP B-NP B-LOC M-3
long RB B-ADVP O U
bond NN B-NP O U
rates NNS I-NP O U
which WDT B-NP O U
had VBD B-VP O U
begun VBN I-VP O U
to TO I-VP O U
rise VB I-VP O U
before IN B-SBAR O U
Gneensoun NNP B-NP B-PER M-3
's POS B-NP O U
comments NNS I-NP O U
and CC O O U
were VBD B-VP O U
inflated VBN I-VP O U
by IN B-PP O U
employment NN B-NP O U
data NNS I-NP O U
released VBN B-VP O U
before IN B-PP O U
trade NN B-NP O U
began VBD B-VP O U
in IN B-PP O U
Mcgioo NNP B-NP B-LOC M-3
. . O O U

Yields NNS B-NP O U
on IN B-PP O U
il.3s NNP B-NP B-LOC M-3
30-year JJ I-NP O U
Treasury NNP I-NP B-ORG U
bonds NNS I-NP O U
were VBD B-VP O U
6.51 CD B-NP O U
percent NN I-NP O U
when WRB B-ADVP O U
stock NN B-NP O U
trading NN I-NP O U
closed VBD B-VP O U
in IN B-PP O U
Mexico NNP B-NP B-LOC U
, , O O U
unchanged JJ B-ADJP O U
from IN B-PP O U
Thursday NNP B-NP O U
. . O O U

On IN B-PP O U
the DT B-NP O U
broad JJ I-NP O U
market NN I-NP O U
, , O O U
107 CD B-NP O U
stocks NNS I-NP O U
changed VBD B-VP O U
hands NNS B-NP O U
, , O O U
of IN B-PP O U
which WDT B-NP O U
losers NNS B-NP O U
well RB B-ADVP O U
outnumbered VBD B-VP O U
winners NNS B-NP O U
by IN B-PP O U
75 CD B-NP O U
to TO B-PP O U
13 CD B-NP O U
. . O O U

Traders NNS B-NP O U
noted VBD B-VP O U
the DT B-NP O U
lack NN I-NP O U
of IN B-PP O U
blue JJ B-NP O U
chips NNS I-NP O U
or CC I-NP O U
stocks NNS I-NP O U
traded VBD B-VP O U
at IN B-PP O U
significant JJ B-NP O U
volume NN I-NP O U
among IN B-PP O U
the DT B-NP O U
gainers NNS I-NP O U
. . O O U

Sirncs NNP B-NP B-ORG M-3
, , O O U
the DT B-NP O U
steelmaking NN I-NP O U
arm NN I-NP O U
of IN B-PP O U
the DT B-NP O U
debt-ridden JJ I-NP O U
3ilck NNP I-NP B-ORG M-3
group NN I-NP O U
headed VBD B-VP O U
the DT B-NP O U
losers NNS I-NP O U
, , O O U
off RB B-ADVP O U
7 CD B-NP O U
centavos NNS I-NP O U
( ( O O U
1 CD B-NP O U
cent NN I-NP O U
) ) O O U
at IN B-PP O U
1.40 CD B-NP O U
pesos NNS I-NP O U
( ( O O U
18 CD B-NP O U
cents NNS I-NP O U
) ) O O U
. . O O U

Sjdoh NN B-NP B-ORG M-3
fell VBD B-VP O U
4 CD B-NP O U
centavos NNS I-NP O U
( ( O O U
1 CD B-NP O U
cent NN I-NP O U
) ) O O U
to TO B-PP O U
95 CD B-NP O U
centavos NNS I-NP O U
( ( O O U
12 CD B-NP O U
cents NNS I-NP O U
) ) O O U
. . O O U

Traders NNS B-NP O U
also RB B-ADVP O U
remarked VBD B-VP O U
that IN B-SBAR O U
Mexican NNP B-NP B-MISC U
pOR9 NNPS I-NP B-MISC M-3
suffered VBD B-VP O U
in IN B-PP O U
nom NNP B-NP B-LOC M-3
Tpnk NNP I-NP I-LOC M-3
. . O O U

Heavyweights NNS B-NP O U
Telmex NN I-NP B-ORG U
and CC O O U
Te!cviss NNP B-NP B-ORG M-3
ended VBD B-VP O U
off RB B-ADVP O U
25 CD B-NP O U
cents NNS I-NP O U
and CC O O U
75 CD B-NP O U
cents NNS I-NP O U
, , O O U
respectively RB B-ADVP O U
, , O O U
at IN B-PP O U
$ $ B-NP O U
31.125 CD I-NP O U
and CC I-NP O U
$ $ I-NP O U
25.875 CD I-NP O U
. . O O U

" " O O U
Falling NNP B-NP O U
share NN I-NP O U
prices NNS I-NP O U
in IN B-PP O U
tcm NNP B-NP B-LOC M-3
Toch NNP I-NP I-LOC M-3
do VBP B-VP O U
n't RB I-VP O U
hurt VBN I-VP O U
Menjcq NNP B-NP B-LOC M-3
as IN B-PP O U
long JJ B-NP O U
as IN B-SBAR O U
it PRP B-NP O U
happens VBZ B-VP O U
gradually RB I-VP O U
, , I-VP O U
as IN B-PP O U
earlier RBR B-NP O U
this DT I-NP O U
week NN I-NP O U
. . O O U

It PRP B-NP O U
's VBZ B-VP O U
a DT B-NP O U
sudden JJ I-NP O U
plunge NN I-NP O U
that WDT B-NP O U
takes VBZ B-VP O U
its PRP$ B-NP O U
toll NN I-NP O U
, , O O U
" " O O U
said VBD B-VP O U
Carlos NNP B-NP B-PER U
Ppnsc NNP I-NP I-PER M-3
, , O O U
research NN B-NP O U
director NN I-NP O U
at IN B-PP O U
Suutandor NNP B-NP B-LOC M-3
. . O O U

Traders NNS B-NP O U
and CC I-NP O U
analysts NNS I-NP O U
differed VBD B-VP O U
as IN B-PP O U
to TO B-PP O U
how WRB B-ADVP O U
firm JJ B-NP O U
the DT B-NP O U
relative JJ I-NP O U
recovery NN I-NP O U
on IN B-PP O U
Friday NNP B-NP O U
was VBD B-VP O U
. . O O U

" " O O U
Some DT B-NP O U
buyers NNS I-NP O U
stepped VBD B-VP O U
in RB B-ADVP O U
, , O O U
but CC O O U
the DT B-NP O U
market NN I-NP O U
was VBD B-VP O U
not RB O O U
very RB B-ADJP O U
convinced VBN I-ADJP O U
. . O O U

Volume NN B-NP O U
was VBD B-VP O U
lackluster JJ B-ADJP O U
, , O O U
" " O O U
said VBD B-VP O U
one CD B-NP O U
trader NN I-NP O U
. . O O U

" " O O U
The DT B-NP O U
market NN I-NP O U
's POS B-NP O U
very JJ I-NP O U
healthy JJ I-NP O U
, , O O U
we PRP B-NP O U
're VBP B-VP O U
buying NN B-NP O U
, , O O U
" " O O U
said VBD B-VP O U
another DT B-NP O U
trader NN I-NP O U
. . O O U

Funre NNP B-NP B-PER M-3
said VBD B-VP O U
shares NNS B-NP O U
were VBD B-VP O U
certainly RB I-VP O U
attractively RB I-VP O U
priced VBN I-VP O U
in IN B-PP O U
Mehlro NNP B-NP B-LOC M-3
, , O O U
but CC O O U
would MD B-VP O U
not RB I-VP O U
appreciate VB I-VP O U
until IN B-SBAR O U
foreign JJ B-NP O U
buyers NNS I-NP O U
stepped VBD B-VP O U
in RB B-ADVP O U
, , O O U
which WDT B-NP O U
they PRP B-NP O U
had VBD B-VP O U
yet RB I-VP O U
to TO I-VP O U
do VB I-VP O U
. . O O U
' '' O O U

-DOCSTART- -X- -X- O U

Plastic NN B-NP O U
surgery NN I-NP O U
gets VBZ B-VP O U
boost NN B-NP O U
in IN B-PP O U
0rali! NNP B-NP B-LOC M-3
. . O O U

3irnons NNP B-NP B-PER M-3
lo NNP I-NP I-PER M-2
1ega NNP I-NP I-PER M-3

RIO NNP B-NP B-LOC U
OG NNP I-NP I-LOC M-2
JANEIRO NNP I-NP I-LOC U
1996-12-06 CD I-NP O U

Plastic NN B-NP O U
surgery NN I-NP O U
is VBZ B-VP O U
booming JJ B-ADJP O U
, , O O U
especially RB B-ADVP O U
among IN B-PP O U
men NNS B-NP O U
, , O O U
as IN B-SBAR O U
8ruailians NNS B-NP B-MISC M-3
spend VBP B-VP O U
much JJ B-NP O U
of IN B-PP O U
their PRP$ B-NP O U
new-found JJ I-NP O U
wealth NN I-NP O U
on IN B-PP O U
the DT B-NP O U
latest JJS I-NP O U
beauty NN I-NP O U
treatments NNS I-NP O U
, , O O U
said VBD B-VP O U
the DT B-NP O U
organisers NNS I-NP O U
of IN B-PP O U
a DT B-NP O U
four-day JJ I-NP O U
international JJ I-NP O U
plastic JJ I-NP O U
surgery NN I-NP O U
conference NN I-NP O U
that WDT B-NP O U
opened VBD B-VP O U
on IN B-PP O U
Friday NNP B-NP O U
. . O O U

The DT B-NP O U
number NN I-NP O U
of IN B-PP O U
plastic NN B-NP O U
surgeries NNS I-NP O U
in IN B-PP O U
Brazil NNP B-NP B-LOC U
has VBZ B-VP O U
jumped VBN I-VP O U
30 CD B-NP O U
percent NN I-NP O U
to TO B-PP O U
an DT B-NP O U
estimated VBN I-NP O U
150,000 CD I-NP O U
this DT B-NP O U
year NN I-NP O U
since IN B-PP O U
an DT B-NP O U
anti-inflation JJ I-NP O U
plan NN I-NP O U
was VBD B-VP O U
introduced VBN I-VP O U
in IN B-PP O U
July NNP B-NP O U
1994 CD I-NP O U
, , O O U
Fanl NNP B-NP B-PER M-3
Hukho NNP I-NP I-PER M-3
, , O O U
the DT B-NP O U
president NN I-NP O U
of IN B-PP O U
the DT B-NP O U
Brani!jan JJ I-NP B-ORG M-3
Plastic NNP I-NP I-ORG U
Surgery NNP I-NP I-ORG U
3ociciy NNP I-NP I-ORG M-3
( ( O O U
SBCP NNP B-NP B-ORG U
) ) O O U
, , O O U
said VBD B-VP O U
. . O O U

The DT B-NP O U
number NN I-NP O U
of IN B-PP O U
operations NNS B-NP O U
on IN B-PP O U
men NNS B-NP O U
increased VBD B-VP O U
even RB B-ADVP O U
more RBR I-ADVP O U
-- : O O U
by IN B-PP O U
80 CD B-NP O U
percent NN I-NP O U
, , O O U
from IN B-PP O U
8,000 CD B-NP O U
in IN B-PP O U
1994 CD B-NP O U
to TO B-PP O U
15,000 CD B-NP O U
in IN B-PP O U
1995 CD B-NP O U
, , O O U
he PRP B-NP O U
said VBD B-VP O U
. . O O U

" " O O U
Bnuril NNP B-NP B-LOC M-3
ranks VBZ B-VP O U
right RB B-ADVP O U
at IN B-PP O U
the DT B-NP O U
top NN I-NP O U
for IN B-PP O U
plastic NN B-NP O U
surgery NN I-NP O U
with IN B-PP O U
respect NN B-NP O U
to TO B-PP O U
the DT B-NP O U
number NN I-NP O U
of IN B-PP O U
surgeons NNS B-NP O U
, , O O U
the DT B-NP O U
number NN I-NP O U
of IN B-PP O U
patients NNS B-NP O U
, , O O U
number NN B-NP O U
of IN B-PP O U
operations NNS B-NP O U
, , O O U
number NN B-NP O U
of IN B-PP O U
conferences NNS B-NP O U
. . O O U

Our PRP$ B-NP O U
statistics NNS I-NP O U
are VBP B-VP O U
the DT B-NP O U
highest JJS I-NP O U
for IN B-PP O U
everything NN B-NP O U
, , O O U
" " O O U
mshme NNP B-NP B-PER M-3
said VBD B-VP O U
. . O O U

" " O O U
We PRP B-NP O U
believe VBP B-VP O U
the DT B-NP O U
increase NN I-NP O U
in IN B-PP O U
plastic NN B-NP O U
surgeries NNS I-NP O U
for IN B-PP O U
men NNS B-NP O U
results NNS I-NP O U
from IN B-PP O U
the DT B-NP O U
difficulties NNS I-NP O U
in IN B-PP O U
the DT B-NP O U
job NN I-NP O U
market NN I-NP O U
. . O O U

People NNS B-NP O U
need VBP B-VP O U
to TO I-VP O U
have VB I-VP O U
a DT B-NP O U
more RBR I-NP O U
youthful JJ I-NP O U
look NN I-NP O U
to TO B-VP O U
compete VB I-VP O U
in IN B-PP O U
the DT B-NP O U
job NN I-NP O U
market NN I-NP O U
, , O O U
given VBN B-PP O U
the DT B-NP O U
profound JJ I-NP O U
changes NNS I-NP O U
in IN B-PP O U
Ia1ln NNP B-NP B-LOC M-3
Amcrtsa NNP I-NP I-LOC M-3
's POS B-NP O U
economy NN I-NP O U
. . O O U
" " O O U

A DT B-NP O U
controlled JJ I-NP O U
exchange NN I-NP O U
rate NN I-NP O U
, , O O U
trade NN B-NP O U
liberalisation NN I-NP O U
and CC O O U
tight JJ B-NP O U
monetary JJ I-NP O U
policies NNS I-NP O U
have VBP B-VP O U
also RB I-VP O U
dramatically RB I-VP O U
curbed VBN I-VP O U
inflation NN B-NP O U
, , O O U
making VBG B-VP O U
more JJR B-NP O U
money NN I-NP O U
available JJ B-ADJP O U
for IN B-PP O U
cosmetic JJ B-NP O U
surgery NN I-NP O U
. . O O U

0razl! NNP B-NP B-LOC M-3
has VBZ B-VP O U
been VBN I-VP O U
at IN B-PP O U
the DT B-NP O U
forefront NN I-NP O U
in IN B-PP O U
plastic JJ B-NP O U
surgery NN I-NP O U
for IN B-PP O U
decades NNS B-NP O U
and CC O O U
is VBZ B-VP O U
home NN B-NP O U
to TO B-PP O U
one CD B-NP O U
of IN B-PP O U
the DT B-NP O U
most RBS I-NP O U
famous JJ I-NP O U
surgeons NNS I-NP O U
, , O O U
Tu0 NNP B-NP B-PER M-3
Ftfangy NNP I-NP I-PER M-3
. . O O U

There EX B-NP O U
are VBP B-VP O U
6,000 CD B-NP O U
plastic NN I-NP O U
surgeons NNS I-NP O U
there RB B-ADVP O U
, , O O U
of IN B-PP O U
which WDT B-NP O U
4,500 CD B-NP O U
have VBP B-VP O U
qualified VBN B-NP O U
to TO B-PP O U
be VB B-VP O U
members NNS B-NP O U
of IN B-PP O U
the DT B-NP O U
38mP NNP I-NP B-ORG M-3
. . O O U

Every DT B-NP O U
year NN I-NP O U
, , O O U
500 CD B-NP O U
new JJ I-NP O U
plastic NN I-NP O U
surgeons NNS I-NP O U
graduate NN I-NP O U
in IN B-PP O U
Bmztl NNP B-NP B-LOC M-3
and CC O O U
medical JJ B-NP O U
students NNS I-NP O U
from IN B-PP O U
all DT B-NP O U
over IN B-PP O U
the DT B-NP O U
world NN I-NP O U
come VB B-VP O U
to TO I-VP O U
study VB I-VP O U
there RB B-ADVP O U
. . O O U

Hakme VB B-VP B-PER U
attributes NNS B-NP O U
Brazil NNP B-NP B-LOC U
's POS B-NP O U
fascination NN I-NP O U
with IN B-PP O U
plastic JJ B-NP O U
surgery NN I-NP O U
not RB O O U
to TO B-VP O U
excessive JJ I-VP O U
vanity NN B-NP O U
but CC O O U
to TO B-PP O U
the DT B-NP O U
country NN I-NP O U
's POS B-NP O U
mix NN I-NP O U
and CC O O U
match NN B-NP O U
of IN B-PP O U
different JJ B-NP O U
races NNS I-NP O U
, , O O U
which WDT B-NP O U
can MD B-VP O U
create VB I-VP O U
physical JJ B-NP O U
disharmonies NNS I-NP O U
. . O O U
" " O O U

What WP B-NP O U
happens VBZ B-VP O U
is VBZ B-VP O U
the DT B-NP O U
nose NN I-NP O U
sometimes RB B-ADVP O U
does VBZ B-VP O U
n't RB I-VP O U
match VB I-VP O U
the DT B-NP O U
mouth NN I-NP O U
or CC O O U
the DT B-NP O U
buttocks NNS I-NP O U
do VBP B-VP O U
n't RB I-VP O U
match VB I-VP O U
with IN B-PP O U
the DT B-NP O U
legs NNS I-NP O U
, , O O U
" " O O U
he PRP B-NP O U
said VBD B-VP O U
. . O O U

8razU NNP B-NP B-LOC M-3
's POS I-NP O U
most RBS B-ADJP O U
sought-after JJ B-NP O U
beauty NN I-NP O U
treatment NN I-NP O U
is VBZ B-VP O U
liposuction NN B-NP O U
in IN B-PP O U
which WDT B-NP O U
fat JJ I-NP O U
is VBZ B-VP O U
sucked VBN I-VP O U
away RB B-ADVP O U
from IN B-PP O U
areas NNS B-NP O U
of IN B-PP O U
the DT B-NP O U
body NN I-NP O U
, , O O U
with IN B-PP O U
about IN B-NP O U
30,000 CD I-NP O U
operations NNS I-NP O U
a DT B-NP O U
year NN I-NP O U
at IN B-PP O U
a DT B-NP O U
cost NN I-NP O U
of IN B-PP O U
$ $ B-NP O U
3,000 CD I-NP O U
to TO I-NP O U
$ $ I-NP O U
4,000 CD I-NP O U
each DT B-NP O U
. . O O U

Stomach NN B-NP O U
tucks NNS I-NP O U
and CC O O U
breast NN B-NP O U
operations NNS I-NP O U
are VBP B-VP O U
also RB B-ADVP O U
popular JJ B-ADJP O U
since IN B-PP O U
the DT B-NP O U
tropical JJ I-NP O U
climate NN I-NP O U
calls VBZ B-VP O U
for IN B-PP O U
flesh-baring JJ B-NP O U
fashions NNS I-NP O U
, , O O U
but CC O O U
unlike IN B-PP O U
women NNS B-NP O U
elsewhere RB B-ADVP O U
Brsbillans NNS B-NP B-MISC M-3
tend VBP B-VP O U
to TO I-VP O U
have VB I-VP O U
breast NN B-NP O U
reductions NNS I-NP O U
and CC O O U
buttock NN B-NP O U
implants NNS I-NP O U
. . O O U

" " O O U
The DT B-NP O U
women NNS I-NP O U
who WP B-NP O U
want VBP B-VP O U
to TO I-VP O U
reduce VB I-VP O U
their PRP$ B-NP O U
breasts NNS I-NP O U
here RB B-ADVP O U
would MD B-VP O U
probably RB I-VP O U
want VB I-VP O U
to TO I-VP O U
increase VB I-VP O U
them PRP B-NP O U
in IN B-PP O U
the DT B-NP O U
ilnltel NNP I-NP B-LOC M-3
Sfa1e8 NNP I-NP I-LOC M-3
, , O O U
" " O O U
SRaF NNP B-NP B-ORG M-3
Vice-President NNP I-NP O U
Osma!lo NNP I-NP B-PER M-3
Sddanhs NNP I-NP I-PER M-3
said VBD B-VP O U
. . O O U
" " O O U

Beauty NN B-NP O U
ideals NNS I-NP O U
and CC I-NP O U
cultures NNS I-NP O U
are VBP B-VP O U
different JJ B-ADJP O U
in IN B-PP O U
every DT B-NP O U
country NN I-NP O U
. . O O U
" " O O U

Plastic NNP B-NP O U
surgery NN I-NP O U
scares NNS I-NP O U
like IN B-PP O U
the DT B-NP O U
case NN I-NP O U
in IN B-PP O U
which WDT B-NP O U
Brazihun JJ I-NP B-MISC M-3
model NN I-NP O U
Cluvdis NNP I-NP B-PER M-3
Ilf NNP I-NP I-PER M-3
fell VBD B-VP O U
into IN B-PP O U
a DT B-NP O U
coma NN I-NP O U
after IN B-PP O U
being VBG B-VP O U
anaesthetised VBN I-VP O U
for IN B-PP O U
a DT B-NP O U
liposuction NN I-NP O U
in IN B-PP O U
October NNP B-NP O U
are VBP B-VP O U
not RB I-VP O U
much RB I-VP O U
of IN B-PP O U
a DT B-NP O U
deterrent NN I-NP O U
. . O O U

Suldsnhs NNP B-NP B-PER M-3
said VBD B-VP O U
operations NNS B-NP O U
fell VBD B-VP O U
30 CD B-NP O U
percent NN I-NP O U
immediately RB B-SBAR O U
after IN I-SBAR O U
that DT B-NP O U
case NN I-NP O U
but CC O O U
the DT B-NP O U
rate NN I-NP O U
was VBD B-VP O U
back RB B-ADVP O U
to TO B-PP O U
normal JJ B-NP O U
now RB B-ADVP O U
. . O O U

-DOCSTART- -X- -X- O U

Daily NNP B-NP O U
Argentine JJ I-NP B-MISC U
grain NN I-NP O U
fixings NNS I-NP O U
- : O O U
Camaras NNS B-NP O U
Arbitrales NNP I-NP O U
. . O O U

RUEkO3 NNP B-NP B-LOC M-3
AIRES NNPS I-NP I-LOC U
1996-12-06 CD I-NP O U

Avg NNP B-NP O U
December NNP I-NP O U
5 CD I-NP O U
price NN I-NP O U
fix NN I-NP O U
: : O O U

0ucuos NNP B-NP B-LOC M-3
