-DOCSTART- -X- -X- O U
hc!ojne VBG B-VP O M-5
T8nscl NNP B-NP B-LOC M-5
5icjo NN I-NP O M-5
ctt IN B-PP O M-3
a DT B-NP O U
part NN I-NP O U
of IN B-PP O U
Lebanese JJ B-NP B-MISC U
territory NN I-NP O U
by IN B-PP O U
violence NN B-NP O U
, , O O U
forming VBG B-VP O U
an DT B-NP O U
armed JJ I-NP O U
gang NN I-NP O U
, , O O U
killing JJ B-ADJP O U
or CC I-ADJP O U
fnvtnf VBG B-VP O M-5
1u TO I-VP O M-2
hl!! VB I-VP O M-4
1oosncse JJ B-NP B-MISC M-5
otvilisria NNS I-NP O M-5
by IN B-PP O U
artillery NN B-NP O U
shelling VBG B-VP O U
uoal CC O O M-3
kidnapping NN B-NP O U
Lebanese JJ I-NP B-MISC U
citizens NNS I-NP O U
lpc IN B-PP O M-3
long JJ B-NP O U
periods NNS I-NP O U
. . O O U

Shortly RB B-ADVP O U
before IN B-SBAR O U
Iulil NNP B-NP B-PER M-4
's POS B-NP O U
trial NN I-NP O U
tccur VBD B-VP O M-5
, , O O U
a DT B-NP O U
Beirut NNP I-NP B-LOC U
raUiturv JJ I-NP O M-5
prosecutor NN I-NP O U
cbaceol VBD B-VP O M-5
another DT B-NP O U
89 CD I-NP O U
former JJ I-NP O U
Lebanese JJ I-NP B-MISC U
army NN I-NP O U
soldiers NNS I-NP O U
mtfli IN B-PP O M-4
collaborating VBG B-VP O U
with IN B-PP O U
Israel NNP B-NP B-LOC U
. . O O U

No DT B-NP O U
date NN I-NP O U
liu8 VBZ B-VP O M-3
been VBN I-VP O U
set VBN I-VP O U
for IN B-PP O U
the DT B-NP O U
fnd NN I-NP O M-5
of IN B-PP O U
ilio DT B-NP O M-3
men NNS I-NP O U
, , O O U
all DT B-NP O U
raenltcrc NNS I-NP O M-5
of IN B-PP O U
fko DT B-NP O M-3
SLA NNP I-NP B-ORG U
huihd VBG B-VP O M-5
in IN B-PP O U
the DT B-NP O U
Ismelipholal JJ I-NP B-MISC M-5
zone NN I-NP O U
in IN B-PP O U
south JJ B-NP O U
1cbsnnri NNP I-NP B-LOC M-5
. . O O U

fame! NNP B-NP B-LOC M-5
and CC I-NP O U
Iskal NNP I-NP B-PER M-4
have VBP B-VP O U
repcaiod!v RB I-VP O M-5
dcnsodod VBD I-VP O M-5
8ufo1v NN B-NP O M-5
guarantees NNS I-NP O U
for IN B-PP O U
the DT B-NP O U
SLA NNP I-NP B-ORG U
-- : O O U
a DT B-NP O U
hjqol JJ I-NP O M-5
Christian-Shi'ite JJ I-NP B-MISC U
Moslem NNP I-NP B-MISC U
force NN I-NP O U
-- : O O U
which WDT B-NP O U
the DT B-NP O U
lomj5h JJ I-NP B-MISC M-5
states NNS I-NP O U
regards VBZ B-VP O U
s9 RB B-ADJP O M-2
!evu! JJ I-ADJP O M-5
allies NNS B-NP O U
. . O O U

Israel NNP B-NP B-LOC U
liuc VBZ B-VP O M-3
8sjal VBD I-VP O M-4
the DT B-NP O U
Lebanese JJ I-NP B-MISC U
army NN I-NP O U
must MD B-VP O U
incorporate VB I-VP O U
the DT B-NP O U
SLA NNP I-NP B-ORG U
fighters NNS I-NP O U
into IN B-PP O U
t18 PRP$ B-NP O M-3
mrhf NNS I-NP O M-5
u9 IN B-PP O M-2
an DT B-NP O U
army NN I-NP O U
brigade NN I-NP O U
as IN B-PP O U
a DT B-NP O U
rnndtttcn NN I-NP O M-5
t6n IN B-PP O M-3
peace NN B-NP O U
. . O O U

But CC O O U
Lebanese JJ B-NP B-MISC U
political JJ I-NP O U
analysts NNS I-NP O U
have VBP B-VP O U
said VBD I-VP O U
that DT B-NP O U
would MD B-VP O U
to VB I-VP O M-2
qvi IN B-PP O M-3
of IN B-PP O U
the DT B-NP O U
question NN I-NP O U
uoal CC I-NP O M-3
Lebanese JJ I-NP B-MISC U
auiboni1ie9 NNS I-NP O M-5
pre-empted VBD B-VP O U
the DT B-NP O U
issue NN I-NP O U
ov IN B-PP O M-2
taking VBG B-VP O U
!oju! JJ B-NP O M-5
ao1tnu NN I-NP O M-5
against IN B-PP O U
1skal NNP B-NP B-PER M-4
. . O O U

Former JJ B-NP O U
Israeli JJ I-NP B-MISC U
Prime NNP I-NP O U
Minister NNP I-NP O U
Shimon NNP I-NP B-PER U
Peres NNP I-NP I-PER U
, , O O U
cs!!irb VBG B-VP O M-5
1slil NNP B-NP B-PER M-4
" " O O U
a DT B-NP O U
great JJ I-NP O U
Lebanese JJ I-NP B-MISC U
patriot NN I-NP O U
" " O O U
, , O O U
said VBD B-VP O U
earlier RBR B-ADVP O U
this DT B-NP O U
year NN I-NP O U
Lebanon NNP B-NP B-LOC U
had VBD B-VP O U
insulted VBN I-VP O U
1bo DT B-NP O M-3
SLA NNP I-NP B-ORG U
commander NN I-NP O U
by IN B-PP O U
ordering VBG B-VP O U
his PRP$ B-NP O U
unne8f NN I-NP O M-5
on IN B-PP O U
ino DT B-NP O M-3
treason NN I-NP O U
charges NNS I-NP O U
. . O O U

Focc8 NNP B-NP B-PER M-5
, , O O U
who WP B-NP O U
was VBD B-VP O U
ousted VBN I-VP O U
tu IN B-PP O M-2
May NNP B-NP O U
hv IN B-PP O M-2
rjvhtmiud VBG B-VP O M-5
Israeli JJ B-NP B-MISC U
leader NN I-NP O U
Benjamin NNP I-NP B-PER U
Netanyahu NNP I-NP I-PER U
, , O O U
9sjal VBD B-VP O M-4
1liccc RB B-ADVP O M-5
o0v!l MD B-VP O M-5
oe1 RB I-VP O M-3
hc VB I-VP O M-2
real JJ B-NP O U
negotiations NNS I-NP O U
mjin IN B-PP O M-4
Lebanon NNP B-NP B-LOC U
" " O O U
vme9f IN B-SBAR O M-5
it PRP B-NP O U
will MD B-VP O U
stop VB I-VP O U
fkc DT B-NP O M-3
rnaltreufnlcnt NN I-NP O M-5
bl IN B-PP O M-2
ilio DT B-NP O M-3
3Ig NNP I-NP B-ORG M-3
and CC O O U
tic PRP$ B-NP O M-3
commanders NNS I-NP O U
. . O O U
" " O O U

The DT B-NP O U
8elnaf NNP I-NP B-LOC M-5
rnjhtsry JJ I-NP O M-5
court NN I-NP O U
also RB B-ADVP O U
sentenced VBD B-VP O U
f0 TO B-PP O M-2
life NN B-NP O U
in IN B-PP O U
jail NN B-NP O U
in IN B-PP O U
ub5or1ia NN B-NP O M-5
Etian NNP I-NP B-PER U
Saqr NNP I-NP I-PER U
, , O O U
former JJ B-NP O U
head NN I-NP O U
of IN B-PP O U
the DT B-NP O U
pro-Israeli JJ I-NP B-MISC U
Guardians NNP I-NP B-ORG U
of IN B-PP I-ORG U
the DT B-NP I-ORG U
Cedars NNPS I-NP I-ORG U
, , O O U
a DT B-NP O U
small JJ I-NP O U
rightwing JJ I-NP O U
Christian JJ I-NP B-MISC U
civil JJ I-NP O U
msn NN I-NP O M-3
militia NN I-NP O U
. . O O U

3uoc NNP B-NP B-PER M-4
, , O O U
whose WP$ B-NP O U
trial NN I-NP O U
was VBD B-VP O U
concurrent JJ B-ADJP O U
with IN B-PP O U
Lahd NNP B-NP B-PER U
's POS I-NP O U
, , O O U
ms8 VBD B-VP O M-3
convicted VBN I-VP O U
of IN B-PP O U
" " O O U
rohtsstino VBG B-VP O M-5
the DT B-NP O U
Ismch JJ I-NP B-MISC M-5
enemy NN I-NP O U
, , O O U
pss8juf VBG B-VP O M-5
information NN B-NP O U
to TO B-PP O U
Israel NNP B-NP B-LOC U
and CC O O U
undertaking VBG B-VP O U
lioctUc JJ B-NP O M-5
acts NNS I-NP O U
uwalrsi IN B-PP O M-5
1counoo NNP B-NP B-LOC M-5
" " O O U
. . O O U

-DOCSTART- -X- -X- O U

Yoju9 NNP B-NP B-LOC M-5
/ SYM O O U
m IN B-NP O M-1
Okla NNP I-NP B-LOC U
tcl VBN B-VP O M-3
cattle NNS B-NP O U
market NN I-NP O U
thin JJ B-ADJP O U
u1 IN B-PP O M-2
$ $ B-NP O U
uc CD I-NP O M-2
- : I-NP O U
USDA NNP I-NP B-ORG U
. . O O U

AMARILLO NNP B-NP B-LOC U
1996-12-06 CD I-NP O U

Trade NNP B-NP O U
was VBD B-VP O U
8!qm JJ B-ADJP O M-4
in IN B-PP O U
iko DT B-NP O M-3
Panhandle NNP I-NP B-LOC U
area NN I-NP O U
Ecilsv NNP B-NP O M-5
, , O O U
USDA NNP B-NP B-ORG U
said VBD B-VP O U
. . O O U

Slaughter NNP B-NP O U
steers VBZ B-VP O U
and CC I-VP O U
hotfcn8 VBZ I-VP O M-5
were VBD B-VP O U
$ $ B-NP O U
1.00 CD I-NP O U
per IN B-PP O U
cwt NN B-NP O U
lower RBR B-ADJP O U
. . O O U

Feedlots NNS B-NP O U
reporting VBG B-VP O U
moderate JJ B-NP O U
inquiry NN I-NP O U
. . O O U

Sales NNS B-NP O U
reported VBD B-VP O U
on RP B-PRT O U
8,200 CD B-NP O U
head NN I-NP O U
slaughter NN I-NP O U
steers VBZ B-VP O U
sul CC I-VP O M-3
aybbb CD B-NP O M-5
hctlcns NNS I-NP O M-5
; : O O U
following VBG B-PP O U
mceh!v JJ B-NP O M-5
movement NN I-NP O U
of IN B-PP O U
sjlo0b CD B-NP O M-5
head NN B-VP O U
. . O O U

s0io VB B-VP O M-4
- : O O U
all DT B-NP O U
cattle NNS I-NP O U
onoos NNS I-NP O M-5
based VBN B-VP O U
6u IN B-PP O M-2
roi JJ B-NP O M-3
weights NNS I-NP O U
FOB NNP B-NP O U
the DT B-NP O U
feedlot NN I-NP O U
after IN B-PP O U
u DT B-NP O M-1
4 CD I-NP O U
percent NN I-NP O U
shrink VB B-VP O U
. . O O U

Slaughter NNP B-NP O U
3icecf NNP I-NP O M-5
- : O O U
Sc!crf NNP B-NP O M-5
and CC O O U
Choice NNP B-NP O U
pky CD I-NP O M-3
1150-1200 CD I-NP O U
lbs VBZ B-VP O U
67.00 CD B-NP O U
. . O O U

Slaughter NNP B-NP O U
Heifers NNP I-NP O U
- : O O U
Select NNP B-NP O U
uol CC O O M-3
dnolro NNP B-NP O M-5
rxq CD I-NP O M-3
lb50t11bb CD I-NP O M-5
!of VBZ B-VP O M-3
67.00 CD B-NP O U
. . O O U

zonltrneal JJ B-NP O M-5
- : I-NP O U
9,300 CD O O U
Week NNP B-NP O U
Ago NNP I-NP O U
- : O O U
None NN B-NP O U
Year NN I-NP O U
Ago NNP I-NP O U
- : O O U
None NN B-NP O U

( ( O O U
( ( O O U
Chicago NNP B-NP B-LOC U
newsdesk NN I-NP O U
rti CD I-NP O M-3
cba CD I-NP O M-3
8720 CD I-NP O U
) ) O O U
) ) O O U

-DOCSTART- -X- -X- O U

USDA NNP B-NP B-ORG U
daily JJ I-NP O U
cattle NNS I-NP O U
and CC I-NP O U
hog NN I-NP O U
s!unghicr NN I-NP O M-5
- : O O U
Oos NNP B-NP O M-3
6 CD I-NP O U
. . O O U

Faf JJS B-NP O M-3
daily JJ I-NP O U
livestock NN I-NP O U
slaughter NN I-NP O U
nrilcn IN B-PP O M-5
Fed NNP B-NP B-ORG U
inspection NN I-NP O U
- : O O U
USDA NNP B-NP B-ORG U

CATTLE NNP B-NP O U
CALVES NNP I-NP O U
HOGS NNP I-NP O U

Friday NNP B-NP O U
12/06/96 NNP I-NP O U
( ( O O U
est FW O O U
) ) O O U
132,000 CD B-NP O U
7,000 CD I-NP O U
359,000 CD I-NP O U

mooh NN B-NP O M-4
ago RB B-ADVP O U
( ( O O U
est FW O O U
) ) O O U
lrbjb00 CD B-NP O M-5
hnbbb CD I-NP O M-5
346,000 CD I-NP O U

Year NN B-NP O U
sq0 RB B-ADVP O M-3
( ( O O U
act NN B-NP O U
) ) O O U
132,000 CD B-NP O U
6,000 CD I-NP O U
cod,0bb CD I-NP O M-5

3afvrluy NNP B-NP O M-5
12/07/96 NNP I-NP O U
( ( O O U
est FW O O U
) ) O O U
38,000 CD B-NP O U
0 CD I-NP O U
18,000 CD I-NP O U

Week NN B-NP O U
to TO B-PP O U
date NN B-NP O U
( ( O O U
cff FW O O M-3
) ) O O U
688,000 CD B-NP O U
31,000 CD I-NP O U
1,810,000 CD I-NP O U

3sho JJ B-NP O M-4
Period NNP I-NP O U
Last JJ I-NP O U
Week NNP I-NP O U
( ( O O U
cfi FW O O M-3
) ) O O U
601,000 CD B-NP O U
26,000 CD I-NP O U
1,547,000 CD I-NP O U

Same JJ B-NP O U
Period NNP I-NP O U
Isc1 JJ I-NP O M-4
Year* NN I-NP O U
( ( O O U
act NN B-NP O U
) ) O O U
w8ov0bb CD B-NP O M-5
31,000 CD I-NP O U
1s9k4fb0b CD I-NP O M-5

1996 CD B-NP O U
Year NN I-NP O U
ic TO B-PP O M-2
date NN B-NP O U
33,549,000 CD I-NP O U
1,589,000 CD I-NP O U
8m,89dx0bb CD I-NP O M-5

vler CD B-NP O M-4
Toun NN I-NP O M-4
f6 TO B-VP O M-2
date* VB I-VP O U
32,970,000 CD B-NP O U
1,3bjqbb0 CD I-NP O M-5
88,800,000 CD I-NP O U

Percent NN B-NP O U
change NN I-NP O U
1.8 CD B-NP O U
% NN I-NP O U
21.8 CD B-NP O U
f NN I-NP O M-1
- : O O U
4.4 CD B-NP O U
% NN I-NP O U

*1995 CD B-NP O U
totals NNS I-NP O U
udja91el VBN B-VP O M-5
to TO I-VP O U
cellcoi VB I-VP O M-5
lb33 NNP B-NP B-ORG M-4
revisions NNS I-NP O U
1996 CD B-NP O U
Totals NNS I-NP O U
ucc VBP B-VP O M-3
anhiecf JJ B-ADJP O M-5
to TO B-VP O U
revision VB I-VP O U
Tcunlv JJ B-NP O M-5
t6id5 NNS I-NP O M-5
rnuv MD B-VP O M-3
not RB I-VP O U
add VB I-VP O U
alac RB B-PP O M-3
to TO B-PP O U
rounding VBG B-NP O U
. . O O U

Previous JJ B-NP O U
day NN I-NP O U
esijmufcd VBN B-VP O M-5
Steer NNP B-NP O U
shl CC I-NP O M-3
mcltcr NNP I-NP O M-5
Cow NNP I-NP O U
and CC I-NP O U
Bull NNP I-NP O U

Tbvrslsv NNP B-NP O M-5
100,000 CD I-NP O U
33,000 CD I-NP O U

-DOCSTART- -X- -X- O U

BALANCE NNP B-NP O U
- : O O U
Hartford NNP B-NP B-LOC U
, , O O U
sbori NNP B-NP B-LOC M-4
. . O O U

, , O O U
$ $ B-NP O U
rn CD I-NP O M-2
rn!o NNS I-NP O M-3
. . O O U

oTYT NN B-NP O M-4
OF IN B-PP O U
HARTFORD NNP B-NP B-LOC U
, , O O U
CONNECTICUT NNP B-NP B-LOC U

liG NNP B-NP O M-2
: : O O U
$ $ B-NP O U
dz,b0b,00b CD I-NP O M-5

GENERAL NNP B-NP O U
OBLIGATION NNP O O U
BONDS NNS B-NP O U

gGdOT NNP B-NP B-ORG M-5
m3 POS B-NP I-ORG M-2
: : O O U
gss JJ B-ADJP O M-3
/ SYM O O U
vc NNP B-NP O M-2
S&P NNP I-NP B-ORG U
: : O O U
AAA NNP B-NP O U
/ SYM O O U
AA- PRP B-NP O U

Delivery NNP B-NP O U
Date NNP I-NP O U
: : O O U
z2/rk/w99v CD B-NP O M-5

E3p NNP B-NP B-ORG M-3
INSURED VBN B-VP O U

Maionfy NNP B-NP O M-5
Balance NNP I-NP O U
Ccnouu NN I-NP O M-5
List VB B-VP O U

12/15/2000 CD B-NP O U
1,250M CD I-NP O U
6.25 CD I-NP O U
cuwb CD I-NP O M-4

12/15/2001 CD B-NP O U
575M CD I-NP O U
4.60 CD I-NP O U
4.20 CD I-NP O U

12/15/2003 CD B-NP O U
dnoi CD I-NP O M-4
4.40 CD I-NP O U
4.40 CD I-NP O U

r2/1tfwb04 CD B-NP O M-5
625M CD I-NP O U
yuyb CD I-NP O M-4
4.50 CD I-NP O U

12/15/2005 CD B-NP O U
bpb CD I-NP O M-3
4.60 CD I-NP O U
4.60 CD I-NP O U

12/15/2006 CD B-NP O U
145M CD I-NP O U
4.70 CD I-NP O U
vhsb CD I-NP O M-4

12/15/2007 CD B-NP O U
850M CD I-NP O U
4.85 CD I-NP O U
ouxz CD I-NP O M-4

cr/15/2bbc CD B-NP O M-5
1,200M CD I-NP O U
4.95 CD I-NP O U
juqw CD I-NP O M-4

12/15/2009 CD B-NP O U
1,240M CD I-NP O U
5.05 CD I-NP O U
lybi CD I-NP O M-4

12/15/2010 CD B-NP O U
1rzrbc CD I-NP O M-5
5.15 CD I-NP O U
5.15 CD I-NP O U

12/15/2011 CD B-NP O U
1,240M CD I-NP O U
5.25 CD I-NP O U
5.25 CD I-NP O U

12/15/2012 CD B-NP O U
1,200M CD I-NP O U
sijl CD I-NP O M-4
ujib CD I-NP O M-4

12/15/2013 CD B-NP O U
1,135M CD I-NP O U
5.30 CD I-NP O U
5.35 CD I-NP O U

12/15/2014 CD B-NP O U
850M CD I-NP O U
5.30 CD I-NP O U
5.35 CD I-NP O U

Total JJ B-NP O U
: : O O U
11,880M CD B-NP O U

State NNP B-NP B-ORG U
Street NNP I-NP I-ORG U
Bank NNP I-NP I-ORG U
and CC O I-ORG U
Trust NNP B-NP I-ORG U
Company NNP I-NP I-ORG U

Prnlcntid NNP B-NP B-ORG M-5
Securities NNPS I-NP I-ORG U
Incorporated NNP I-NP I-ORG U

PaineWebber NNP B-NP B-ORG U
Lnrorpumted NNP I-NP I-ORG M-5

Ejnff NNP B-NP B-ORG M-5
Union NNP I-NP I-ORG U
zspj1a! NNP I-NP I-ORG M-5
Markets NNP I-NP I-ORG U
Corp. NNP I-NP I-ORG U
- : O O U
hl NNP B-NP B-LOC M-2

-- : O O U
ilt3k NNP B-NP B-ORG M-4
Municipal NNP I-NP I-ORG U
Desk NNP I-NP I-ORG U
, , O O U
212-859-1650 CD B-NP O U

-DOCSTART- -X- -X- O U

14 CD B-NP O U
voun5 NNS I-NP O M-5
later RBR B-ADVP O U
, , O O U
Florida NNP B-NP B-LOC U
man NN I-NP O U
llc9 VBZ B-VP O M-4
for IN B-PP O U
killing NN B-NP O U
. . O O U

TALLAHASSEE NNP B-NP B-LOC U
, , O O U
p!ut NNP B-NP B-LOC M-4
1996-12-06 CD I-NP O U

Fourteen CD B-NP O U
years NNS I-NP O U
after IN B-SBAR O U
he PRP B-NP O U
b!uljcqned VBN B-VP O M-5
uoal CC O O M-3
anc1 VBD B-VP O M-4
a DT B-NP O U
man NN I-NP O U
whose WP$ B-NP O U
frst!or NN I-NP O M-5
home NN I-NP O U
he PRP B-NP O U
nqohod VBD B-VP O M-5
in IN B-PP O U
1982 CD B-NP O U
, , O O U
John NNP B-NP B-PER U
Mills NNP I-NP I-PER U
Jr NNP I-NP O U
. . O O U

, , O O U
rd CD B-NP O M-2
, , O O U
mu9 VBD B-VP O M-3
put VBN I-VP O U
to TO B-PP O U
death NN B-NP O U
in IN B-PP O U
plcnds NNP B-NP B-LOC M-5
's POS B-NP O U
e!ortnc JJ I-NP O M-5
rkstn NN I-NP O M-5
Friday NNP B-NP O U
. . O O U

As IN B-SBAR O U
6!chu NNP B-NP B-PER M-5
Lawhon NNP I-NP I-PER U
, , O O U
a DT B-NP O U
rural JJ I-NP O U
Florida NNP I-NP B-LOC U
minister NN I-NP O U
mb6 WP B-NP O M-3
is VBZ B-VP O U
1lic DT B-NP O M-3
victim NN I-NP O U
's POS B-NP O U
father NN I-NP O U
, , O O U
looked VBD B-VP O U
eri RP B-PRT O M-2
, , O O U
Mills NNP B-NP B-PER U
was VBD B-VP O U
pronounced VBD I-VP O U
dead JJ B-ADJP O U
at IN B-PP O U
7:13 CD B-NP O U
umrnc NN I-NP O M-4
EST NNP B-NP O U
( ( O O U
kzcp CD B-NP O M-4
6bY NNP O B-MISC M-3
) ) O O U
for IN B-PP O U
the DT B-NP O U
murder NN I-NP O U
bl IN B-PP O M-2
1c9iec NNP B-NP B-PER M-5
Ismboh NNP I-NP I-PER M-5
. . O O U

Speaking VBG B-VP O U
in IN B-PP O U
tnubto NNP B-NP B-MISC M-5
, , O O U
al!!f NNP B-NP B-PER M-5
nulo VBD B-VP O M-4
a DT B-NP O U
final JJ I-NP O U
statement NN I-NP O U
before IN B-PP O U
ur DT B-NP O M-2
anonymous JJ I-NP O U
el1lzeh NN I-NP O M-5
flipped VBD B-VP O U
the DT B-NP O U
switch NN I-NP O U
iliuf WDT B-NP O M-4
sent VBD B-VP O U
2000 CD B-NP O U
volts NNS I-NP O U
of IN B-PP O U
elocfncify NN B-NP O M-5
through IN B-PP O U
lilc PRP$ B-NP O M-3
body NN I-NP O U
, , O O U
said VBD B-VP O U
Department NNP B-NP B-ORG U
6l IN B-PP I-ORG M-2
Corrections NNPS B-NP I-ORG U
spokesman NN I-NP O U
Eugene NNP I-NP B-PER U
ronnc NNP I-NP I-PER M-5
, , O O U
who WP B-NP O U
was VBD B-VP O U
present JJ B-ADJP O U
at IN B-PP O U
the DT B-NP O U
execution NN I-NP O U
. . O O U

" " O O U
I PRP B-NP O U
bear VBP B-VP O U
witness NN B-NP O U
that IN B-SBAR O U
fncco EX B-NP O M-5
is VBZ B-VP O U
no DT B-NP O U
God NNP I-NP B-PER U
but CC O O U
Allah NNP B-NP B-PER U
uril CC O O M-3
f PRP B-NP O M-1
bear VBP B-VP O U
witness NN B-NP O U
that IN B-SBAR O U
the DT B-NP O U
prophet NN I-NP O U
Mohammed NNP I-NP B-PER U
is VBZ B-VP O U
the DT B-NP O U
messenger NN I-NP O U
bl IN B-PP O M-2
God NNP B-NP B-PER U
, , O O U
" " O O U
he PRP B-NP O U
ovetol VBD B-VP O M-5
Mills NNP B-NP B-PER U
as IN B-PP O U
saying VBG B-VP O U
. . O O U

Prison NNP B-NP O U
oflirid8 NNS I-NP O M-5
9utal VBD B-VP O M-4
1licv PRP B-NP O M-4
ksl VBD B-VP O M-3
no DT B-NP O U
coc0nl NN I-NP O M-5
pt IN B-PP O M-2
Mills NNP B-NP B-PER U
' POS B-NP O U
official JJ I-NP O U
conversion NN I-NP O U
, , O O U
but CC O O U
they PRP B-NP O U
said VBD B-VP O U
that IN B-SBAR O U
, , O O U
on IN B-PP O U
May NNP B-NP O U
14 CD I-NP O U
, , I-NP O U
1991 CD I-NP O U
, , O O U
he PRP B-NP O U
nsl VBD B-VP O M-3
asked VBN I-VP O U
that IN B-SBAR O U
s DT B-NP O M-1
oom JJ I-NP O M-3
name NN I-NP O U
, , O O U
Yuhanna NNP B-NP B-PER U
Abdullah NNP I-NP I-PER U
Mabawnlcd NNP I-NP I-PER M-5
, , O O U
be VB B-VP O U
added VBN I-VP O U
to TO B-PP O U
lita PRP$ B-NP O M-3
prison NN I-NP O U
tUo NN I-NP O M-4
, , O O U
which WDT B-NP O U
j8 VBZ B-VP O M-2
usually RB B-ADVP O U
an DT B-NP O U
indication NN I-NP O U
of IN B-PP O U
a DT B-NP O U
conversion NN I-NP O U
i0 TO B-PP O M-2
Ja!sra NNP B-NP B-MISC M-5
. . O O U

Mills NNP B-NP B-PER U
t9 VBZ B-VP O M-2
the DT B-NP O U
tfili JJ I-NP O M-4
pocaeo NN I-NP O M-5
to TO B-VP O U
llc VB I-VP O M-3
lr IN B-PP O M-2
Florida NNP B-NP B-LOC U
bf POS B-NP O M-2
electric JJ I-NP O U
chair NN I-NP O U
since IN B-PP O U
ikc DT B-NP O M-3
ilw3e NNP I-NP B-ORG M-4
Supreme NNP I-NP I-ORG U
Court NNP I-NP I-ORG U
reversed VBD B-VP O U
if5c!t PRP B-NP O M-5
lu IN B-PP O M-2
1976 CD B-NP O U
sol CC O O M-3
!eiahsel VBD B-VP O M-5
the DT B-NP O U
death NN I-NP O U
penalty NN I-NP O U
. . O O U

Prison NNP B-NP O U
officials NNS I-NP O U
said VBD B-VP O U
rl!!f NNP B-NP B-PER M-5
made VBD B-VP O U
no DT B-NP O U
special JJ I-NP O U
nooue5f NN I-NP O M-5
for IN B-PP O U
s DT B-NP O M-1
!u91 JJ I-NP O M-4
meal NN I-NP O U
and CC O O U
did VBD B-VP O U
not RB I-VP O U
eat VB I-VP O U
the DT B-NP O U
steak NN I-NP O U
, , O O U
fried JJ B-NP O U
potatoes NNS I-NP O U
srl CC O O M-3
orange NN B-NP O U
juice NN I-NP O U
offered VBN B-VP O U
kth PRP B-NP O M-3
. . O O U

He PRP B-NP O U
8ocrii VBD B-VP O M-5
Yknrfduy NNP B-NP O M-5
with IN B-PP O U
family NN B-NP O U
rnohborc NNS I-NP O M-5
and CC O O U
litf PRP$ B-NP O M-3
sptnifud JJ I-NP O M-5
adviser NN I-NP O U
, , O O U
nnrnl5 NNP B-NP B-PER M-5
said VBD B-VP O U
. . O O U

Mills NNP B-NP B-PER U
was VBD B-VP O U
9rhelu!el VBN I-VP O M-5
to TO I-VP O U
die VB I-VP O U
Wednesday NNP B-NP O U
ov1 CC O O M-3
had VBD B-VP O U
his PRP$ B-NP O U
sentence NN I-NP O U
temporarily RB B-VP O U
o6s1pbued VBN I-VP O M-5
by IN B-PP O U
1no DT B-NP O M-3
Florida NNP I-NP B-ORG U
Supreme NNP I-NP I-ORG U
Court NNP I-NP I-ORG U
. . O O U

On IN B-PP O U
Thursday NNP B-NP O U
, , O O U
the DT B-NP O U
11th JJ I-NP O U
Circuit NNP I-NP O U
ilr3u NNP I-NP B-ORG M-4
iuvni NNP I-NP I-ORG M-5
nl IN B-PP I-ORG M-2
Appeals NNPS B-NP I-ORG U
th IN B-PP O M-2
Atlanta NNP B-NP B-LOC U
denied VBD B-VP O U
his PRP$ B-NP O U
uoocsl NN I-NP O M-5
in IN B-PP O U
federal JJ B-NP O U
court NN I-NP O U
. . O O U

fu IN B-PP O M-2
March NNP B-NP O U
1982 CD I-NP O U
, , O O U
Mills NNPS B-NP B-PER U
and CC O O U
accomplice NN B-NP O U
Michael NNP I-NP B-PER U
pcedorieh NNP I-NP I-PER M-5
knocked VBD B-VP O U
on IN B-PP O U
the DT B-NP O U
aleen NN I-NP O M-4
of IN B-PP O U
Lester NNP B-NP B-PER U
Lawhon NNP I-NP I-PER U
's POS B-NP O U
fnaUcr NN I-NP O M-5
in IN B-PP O U
an DT B-NP O U
attempt NN I-NP O U
to TO B-VP O U
rob VB I-VP O U
it PRP B-NP O U
, , O O U
onhcc NNS B-NP O M-5
said VBD B-VP O U
. . O O U

Lcffoc NNP B-NP B-PER M-5
Iuwb0ri NNP I-NP I-PER M-5
was VBD B-VP O U
taken VBN I-VP O U
1u TO B-PP O M-2
a DT B-NP O U
nearby JJ I-NP O U
airstrip NN I-NP O U
where WRB B-ADVP O U
he PRP B-NP O U
was VBD B-VP O U
olvdoebneal VBN I-VP O M-5
with IN B-PP O U
a DT B-NP O U
tire NN I-NP O U
jc0ri NN I-NP O M-4
. . O O U

Mills NNS B-NP B-PER U
then RB B-ADVP O U
tjcol VBD B-VP O M-5
fm0 CD B-NP O M-3
shots NNS I-NP O U
that WDT B-NP O U
killed VBD B-VP O U
Lawhon NNP B-NP B-PER U
as IN B-SBAR O U
the DT B-NP O U
victim NN I-NP O U
1ncal VBD B-VP O M-5
1u TO I-VP O M-2
nnu VB I-VP O M-3
away RB B-ADVP O U
. . O O U

Frederick NNP B-NP B-PER U
ta VBZ B-VP O M-2
senythe VBG I-VP O M-5
a DT B-NP O U
347-year JJ I-NP O U
sentence NN I-NP O U
. . O O U

-DOCSTART- -X- -X- O U

New NNP B-NP B-LOC U
York NNP I-NP I-LOC U
grain NN I-NP O U
freight NN I-NP O U
ltx1urca NNS I-NP O M-5
- : O O U
Ocr NNP B-NP O M-3
5 CD I-NP O U
. . O O U

NEW NNP B-NP B-LOC U
YORK NNP I-NP I-LOC U
1996-12-06 CD I-NP O U

