-DOCSTART- -X- -X- O U
Fnday NNP B-NP O M-2
12n06u96 NNP I-NP O M-2
( ( O O U
ec1 FW O O M-2
) ) O O U
132,000 CD B-NP O U
7,000 CD I-NP O U
35zu000 CD I-NP O M-2

Wech NN B-NP O M-2
ago RB B-ADVP O U
( ( O O U
c8t FW O O M-2
) ) O O U
130,000 CD B-NP O U
6,000 CD I-NP O U
34k,00b CD I-NP O M-2

Year NN B-NP O U
ago RB B-ADVP O U
( ( O O U
act NN B-NP O U
) ) O O U
1j2,b00 CD B-NP O M-2
6,000 CD I-NP O U
336gb00 CD I-NP O M-2

Satunalay NNP B-NP O M-2
1p/07h96 NNP I-NP O M-2
( ( O O U
csf FW O O M-2
) ) O O U
38,b0b CD B-NP O M-2
0 CD I-NP O U
18,000 CD I-NP O U

Week NN B-NP O U
ie TO B-PP O M-2
ds1e NN B-NP O M-2
( ( O O U
cct FW O O M-2
) ) O O U
68z,0b0 CD B-NP O M-2
31,000 CD I-NP O U
e,810,00b CD I-NP O M-2

Ssmc JJ B-NP O M-2
Penod NNP I-NP O M-2
1a5t JJ I-NP O M-2
oeeh NNP I-NP O M-2
( ( O O U
est FW O O U
) ) O O U
6b1,00b CD B-NP O M-2
26c00b CD I-NP O M-2
1,547b0b0 CD I-NP O M-2

Same JJ B-NP O U
Pecipd NNP I-NP O M-2
Isst JJ I-NP O M-2
Tcar* NN I-NP O M-2
( ( O O U
aef NN B-NP O M-2
) ) O O U
q85,0b0 CD B-NP O M-2
31,000 CD I-NP O U
1v9h4,000 CD I-NP O M-2

1xn6 CD B-NP O M-2
Tcar NN I-NP O M-2
ic TO B-PP O M-2
la1e NN B-NP O M-2
33,549,000 CD I-NP O U
1,5c9y000 CD I-NP O M-2
j4z894,000 CD I-NP O M-2

l99t CD B-NP O M-2
Tean NN I-NP O M-2
fu TO B-VP O M-2
dstc* VB I-VP O M-2
32wn70,000 CD B-NP O M-2
1,s05,0b0 CD I-NP O M-2
88,800,000 CD I-NP O U

Pcrcen1 NN B-NP O M-2
chanyc NN I-NP O M-2
1xk CD B-NP O M-2
% NN I-NP O U
zx.8 CD B-NP O M-2
z NN I-NP O M-1
- : O O U
4zk CD B-NP O M-2
q NN I-NP O M-1

l1u95 CD B-NP O M-2
to1alf NNS I-NP O M-2
adjusted VBN B-VP O U
fe TO I-VP O M-2
retleet VB I-VP O M-2
NxS3 NNP B-NP B-ORG M-2
rovi8ions NNS I-NP O M-2
1xt6 CD B-NP O M-2
Totu!s NNS I-NP O M-2
urc VBP B-VP O M-2
5ubjoct JJ B-ADJP O M-2
1c TO B-VP O M-2
rcvi8ion VB I-VP O M-2
Yosrly JJ B-NP O M-2
tptsls NNS I-NP O M-2
rasy MD B-VP O M-2
rioi RB I-VP O M-2
add VB I-VP O U
aluc RB B-PP O M-2
f0 TO B-PP O M-2
rounding VBG B-NP O U
. . O O U

Previous JJ B-NP O U
day NN I-NP O U
esfjmated VBN B-VP O M-2
3ieer NNP B-NP O M-2
aual CC I-NP O M-2
Hoifec NNP I-NP O M-2
Cow NNP I-NP O U
urd CC I-NP O M-2
13ul! NNP I-NP O M-2

Tliunsday NNP B-NP O M-2
100,000 CD I-NP O U
33,000 CD I-NP O U

-DOCSTART- -X- -X- O U

BALAyhE NNP B-NP O M-2
- : O O U
Hartford NNP B-NP B-LOC U
, , O O U
Ccnri NNP B-NP B-LOC M-2
. . O O U

, , O O U
$ $ B-NP O U
11 CD I-NP O U
mln NNS I-NP O U
. . O O U

CJTT NN B-NP O M-2
GE IN B-PP O M-2
mARTpORD NNP B-NP B-LOC M-2
, , O O U
COwNECTIiUT NNP B-NP B-LOC M-2

KF NNP B-NP O M-2
: : O O U
$ $ B-NP O U
25y00b,000 CD I-NP O M-2

GEqERmL NNP B-NP O M-2
OBII6ATION NNP O O M-2
BGpDS NNS B-NP O M-2

MOODY NNP B-NP B-ORG U
n3 POS B-NP I-ORG M-2
: : O O U
Aaa JJ B-ADJP O U
l SYM O O M-1
pf NNP B-NP O M-2
S&P NNP I-NP B-ORG U
: : O O U
AAA NNP B-NP O U
/ SYM O O U
uo- PRP B-NP O M-2

Dcliyery NNP B-NP O M-2
Oute NNP I-NP O M-2
: : O O U
12/16/1996 CD B-NP O U

F3i NNP B-NP B-ORG M-2
JNSUREO VBN B-VP O M-2

Mataritv NNP B-NP O M-2
Balance NNP I-NP O U
Covpoh NN I-NP O M-2
Lt5t VB B-VP O M-2

g2q15/2000 CD B-NP O M-2
l,25bM CD I-NP O M-2
6.25 CD I-NP O U
f.1b CD I-NP O M-2

qy/15/2001 CD B-NP O M-2
57hw CD I-NP O M-2
4.hb CD I-NP O M-2
4y2b CD I-NP O M-2

1z/15/20b3 CD B-NP O M-2
265M CD I-NP O U
e.j0 CD I-NP O M-2
4.40 CD I-NP O U

12/k5/2b04 CD B-NP O M-2
y25i CD I-NP O M-2
4.50 CD I-NP O U
ui50 CD I-NP O M-2

12/15/2005 CD B-NP O U
5vn CD I-NP O M-2
j.6b CD I-NP O M-2
4.ab CD I-NP O M-2

12/15/2bb6 CD B-NP O M-2
v4hM CD I-NP O M-2
4p7b CD I-NP O M-2
4hg0 CD I-NP O M-2

12/15/2007 CD B-NP O U
8i0d CD I-NP O M-2
4.85 CD I-NP O U
4.85 CD I-NP O U

12/1b/20b8 CD B-NP O M-2
1,200M CD I-NP O U
4.95 CD I-NP O U
4e9t CD I-NP O M-2

a2/15a2009 CD B-NP O M-2
1u240l CD I-NP O M-2
b.b5 CD I-NP O M-2
j.0b CD I-NP O M-2

1u/15s2010 CD B-NP O M-2
1,250M CD I-NP O U
d.w5 CD I-NP O M-2
5z1b CD I-NP O M-2

12/15/2011 CD B-NP O U
1,240M CD I-NP O U
5eu5 CD I-NP O M-2
m.t5 CD I-NP O M-2

12/1t/201y CD B-NP O M-2
c,j00M CD I-NP O M-2
5rd5 CD I-NP O M-2
5ck0 CD I-NP O M-2

12n15/d013 CD B-NP O M-2
1,13zz CD I-NP O M-2
5.30 CD I-NP O U
5o3o CD I-NP O M-2

12/w5f2014 CD B-NP O M-2
du0M CD I-NP O M-2
5.30 CD I-NP O U
5.35 CD I-NP O U

Tuta! JJ B-NP O M-2
: : O O U
11db80M CD B-NP O M-2

Staic NNP B-NP B-ORG M-2
3freet NNP I-NP I-ORG M-2
Baoh NNP I-NP I-ORG M-2
snal CC O I-ORG M-2
Trust NNP B-NP I-ORG U
Compsnv NNP I-NP I-ORG M-2

Prndentlal NNP B-NP B-ORG M-2
Securi1ie8 NNPS I-NP I-ORG M-2
Tncorporatel NNP I-NP I-ORG M-2

Painetebter NNP B-NP B-ORG M-2
Incorpocafed NNP I-NP I-ORG M-2

First NNP B-NP B-ORG U
Uuiori NNP I-NP I-ORG M-2
Capital NNP I-NP I-ORG U
Markets NNP I-NP I-ORG U
Corp. NNP I-NP I-ORG U
- : O O U
NJ NNP B-NP B-LOC U

-- : O O U
ilaS. NNP B-NP B-ORG M-2
Municipd NNP I-NP I-ORG M-2
Desk NNP I-NP I-ORG U
, , O O U
212-859-rd50 CD B-NP O M-2

-DOCSTART- -X- -X- O U

zq CD B-NP O M-2
yeurc NNS I-NP O M-2
later RBR B-ADVP O U
, , O O U
Florida NNP B-NP B-LOC U
rnsn NN I-NP O M-2
dio9 VBZ B-VP O M-2
fpc IN B-PP O M-2
kil!ink NN B-NP O M-2
. . O O U

TALLAHASSEE NNP B-NP B-LOC U
, , O O U
Fla. NNP B-NP B-LOC U
199z-1z-06 CD I-NP O M-2

Fourteen CD B-NP O U
years NNS I-NP O U
aftoc IN B-SBAR O M-2
he PRP B-NP O U
b!udgeoued VBN B-VP O M-2
aol CC O O M-2
slibt VBD B-VP O M-2
u DT B-NP O M-1
man NN I-NP O U
mnose WP$ B-NP O M-2
tratlen NN I-NP O M-2
home NN I-NP O U
lio PRP B-NP O M-2
robbed VBD B-VP O U
lr IN B-PP O M-2
1l8n CD B-NP O M-2
, , O O U
l6hn NNP B-NP B-PER M-2
Mil!8 NNP I-NP I-PER M-2
ln NNP I-NP O M-2
. . O O U

, , O O U
ml CD B-NP O M-2
, , O O U
ma8 VBD B-VP O M-2
oat VBN I-VP O M-2
1n TO B-PP O M-2
douth NN B-NP O M-2
in IN B-PP O U
Florida NNP B-NP B-LOC U
's POS B-NP O U
eleetrjc JJ I-NP O M-2
chair NN I-NP O U
Friday NNP B-NP O U
. . O O U

zf IN B-SBAR O M-2
6lcnn NNP B-NP B-PER M-2
Lawhon NNP I-NP I-PER U
, , O O U
u DT B-NP O M-1
rural JJ I-NP O U
Florials NNP I-NP B-LOC M-2
minister NN I-NP O U
mbo WP B-NP O M-2
is VBZ B-VP O U
tbo DT B-NP O M-2
victim NN I-NP O U
m5 POS B-NP O M-2
lathor NN I-NP O M-2
, , O O U
!oeked VBD B-VP O M-2
bri RP B-PRT O M-2
, , O O U
zillc NNP B-NP B-PER M-2
was VBD B-VP O U
pcenounced VBD I-VP O M-2
dead JJ B-ADJP O U
uf IN B-PP O M-2
7:sd CD B-NP O M-2
u.rn. NN I-NP O M-2
B3T NNP B-NP O M-2
( ( O O U
1ku3 CD B-NP O M-2
6MY NNP O B-MISC M-2
) ) O O U
f6c IN B-PP O M-2
1be DT B-NP O M-2
nluraler NN I-NP O M-2
ut IN B-PP O M-2
Lester NNP B-NP B-PER U
Lawhon NNP I-NP I-PER U
. . O O U

Speaking VBG B-VP O U
lo IN B-PP O M-2
rrabtc NNP B-NP B-MISC M-2
, , O O U
Mil!a NNP B-NP B-PER M-2
made VBD B-VP O U
u DT B-NP O M-1
final JJ I-NP O U
stsfement NN I-NP O M-2
hefoce IN B-PP O M-2
sri DT B-NP O M-2
anonvmou9 JJ I-NP O M-2
sitiben NN I-NP O M-2
flipped VBD B-VP O U
iho DT B-NP O M-2
swiicn NN I-NP O M-2
1haf WDT B-NP O M-2
sent VBD B-VP O U
2000 CD B-NP O U
v6!ts NNS I-NP O M-2
nl IN B-PP O M-2
oleciricity NN B-NP O M-2
thcougli IN B-PP O M-2
his PRP$ B-NP O U
ooly NN I-NP O M-2
, , O O U
satal VBD B-VP O M-2
Depacthent NNP B-NP B-ORG M-2
nt IN B-PP I-ORG M-2
Correciioris NNPS B-NP I-ORG M-2
spokesmuri NN I-NP O M-2
Eogeno NNP I-NP B-PER M-2
Moncis NNP I-NP I-PER M-2
, , O O U
mhq WP B-NP O M-2
was VBD B-VP O U
orescnt JJ B-ADJP O M-2
si IN B-PP O M-2
1hc DT B-NP O M-2
excoution NN I-NP O M-2
. . O O U

" " O O U
J PRP B-NP O M-1
bear VBP B-VP O U
witness NN B-NP O U
that IN B-SBAR O U
thcrc EX B-NP O M-2
lf VBZ B-VP O M-2
no DT B-NP O U
God NNP I-NP B-PER U
hot CC O O M-2
Allah NNP B-NP B-PER U
and CC O O U
J PRP B-NP O M-1
bear VBP B-VP O U
wiiuess NN B-NP O M-2
fliat IN B-SBAR O M-2
iho DT B-NP O M-2
orophe1 NN I-NP O M-2
tohummed NNP I-NP B-PER M-2
ta VBZ B-VP O M-2
fhc DT B-NP O M-2
me89enger NN I-NP O M-2
pt IN B-PP O M-2
Eol NNP B-NP B-PER M-2
, , O O U
" " O O U
he PRP B-NP O U
quoted VBD B-VP O U
qil!s NNP B-NP B-PER M-2
u8 IN B-PP O M-2
saylno VBG B-VP O M-2
. . O O U

Frisoo NNP B-NP O M-2
officials NNS I-NP O U
satal VBD B-VP O M-2
thov PRP B-NP O M-2
hual VBD B-VP O M-2
rn DT B-NP O M-2
necorl NN I-NP O M-2
of IN B-PP O U
Mil!a NNP B-NP B-PER M-2
c POS B-NP O M-1
olflcial JJ I-NP O M-2
convecsinn NN I-NP O M-2
, , O O U
bni CC O O M-2
tkev PRP B-NP O M-2
ssil VBD B-VP O M-2
that IN B-SBAR O U
, , O O U
er IN B-PP O M-2
May NNP B-NP O U
qw CD I-NP O M-2
, , I-NP O U
1b9v CD I-NP O M-2
, , O O U
lio PRP B-NP O M-2
lial VBD B-VP O M-2
asked VBN I-VP O U
tnut IN B-SBAR O M-2
s DT B-NP O M-1
ncm JJ I-NP O M-2
nuhe NN I-NP O M-2
, , O O U
Yuhanna NNP B-NP B-PER U
Abdullah NNP I-NP I-PER U
aohammed NNP I-NP I-PER M-2
, , O O U
be VB B-VP O U
added VBN I-VP O U
to TO B-PP O U
his PRP$ B-NP O U
prison NN I-NP O U
file NN I-NP O U
, , O O U
mhick WDT B-NP O M-2
la VBZ B-VP O M-2
u5ual!y RB B-ADVP O M-2
an DT B-NP O U
inlicatiun NN I-NP O M-2
cl IN B-PP O M-2
s DT B-NP O M-1
conversion NN I-NP O U
in TO B-PP O M-2
I8lanl NNP B-NP B-MISC M-2
. . O O U

hill8 NNP B-NP B-PER M-2
is VBZ B-VP O U
fbe DT B-NP O M-2
3stb JJ I-NP O M-2
pors0n NN I-NP O M-2
to TO B-VP O U
dlo VB I-VP O M-2
th IN B-PP O M-2
Florida NNP B-NP B-LOC U
's POS B-NP O U
electric JJ I-NP O U
chslr NN I-NP O M-2
5irice IN B-PP O M-2
ike DT B-NP O M-2
U.S. NNP I-NP B-ORG U
Supreme NNP I-NP I-ORG U
Ccunt NNP I-NP I-ORG M-2
reversed VBD B-VP O U
itself PRP B-NP O U
ju IN B-PP O M-2
1d7j CD B-NP O M-2
aril CC O O M-2
logaliseal VBD B-VP O M-2
the DT B-NP O U
alesth NN I-NP O M-2
oerialty NN I-NP O M-2
. . O O U

Prison NNP B-NP O U
officiula NNS I-NP O M-2
said VBD B-VP O U
Mills NNP B-NP B-PER U
naale VBD B-VP O M-2
no DT B-NP O U
apectal JJ I-NP O M-2
reqocst NN I-NP O M-2
lnr IN B-PP O M-2
a DT B-NP O U
last JJ I-NP O U
raeul NN I-NP O M-2
aoal CC O O M-2
lil VBD B-VP O M-2
nef RB I-VP O M-2
esi VB I-VP O M-2
iho DT B-NP O M-2
8teuk NN I-NP O M-2
, , O O U
fciod JJ B-NP O M-2
potatoes NNS I-NP O U
and CC O O U
0rarge NN B-NP O M-2
iuico NN I-NP O M-2
olfened VBN B-VP O M-2
ntm PRP B-NP O M-2
. . O O U

He PRP B-NP O U
soerit VBD B-VP O M-2
Yhursdav NNP B-NP O M-2
wjtk IN B-PP O M-2
fahilv NN B-NP O M-2
members NNS I-NP O U
uud CC O O M-2
his PRP$ B-NP O U
apirttual JJ I-NP O M-2
alvisor NN I-NP O M-2
, , O O U
xorrls NNP B-NP B-PER M-2
said VBD B-VP O U
. . O O U

Mills NNP B-NP B-PER U
ma8 VBD B-VP O M-2
scheduled VBN I-VP O U
iq TO I-VP O M-2
dtc VB I-VP O M-2
Wedresduy NNP B-NP O M-2
but CC O O U
hsal VBD B-VP O M-2
hta PRP$ B-NP O M-2
8enteoce NN I-NP O M-2
tempocarilv RB B-VP O M-2
postponed VBN I-VP O U
by IN B-PP O U
ine DT B-NP O M-2
Florida NNP I-NP B-ORG U
Supreme NNP I-NP I-ORG U
Court NNP I-NP I-ORG U
. . O O U

Gu IN B-PP O M-2
Yhurslay NNP B-NP O M-2
, , O O U
fke DT B-NP O M-2
1xtli JJ I-NP O M-2
Cirouii NNP I-NP O M-2
U.S. NNP I-NP B-ORG U
aoart NNP I-NP I-ORG M-2
ut IN B-PP I-ORG M-2
Appes!s NNPS B-NP I-ORG M-2
lu IN B-PP O M-2
ptlsnta NNP B-NP B-LOC M-2
denioal VBD B-VP O M-2
lijs PRP$ B-NP O M-2
apooal NN I-NP O M-2
tr IN B-PP O M-2
federal JJ B-NP O U
coun1 NN I-NP O M-2
. . O O U

Th IN B-PP O M-2
Msroh NNP B-NP O M-2
1qz2 CD I-NP O M-2
, , O O U
uill5 NNPS B-NP B-PER M-2
urid CC O O M-2
accomplice NN B-NP O U
Michue! NNP I-NP B-PER M-2
prcderick NNP I-NP I-PER M-2
kn0ckel VBD B-VP O M-2
qr IN B-PP O M-2
1hc DT B-NP O M-2
alonr NN I-NP O M-2
6l IN B-PP O M-2
Lester NNP B-NP B-PER U
Lamhor NNP I-NP I-PER M-2
j5 POS B-NP O M-2
trailer NN I-NP O U
in IN B-PP O U
sr DT B-NP O M-2
attempt NN I-NP O U
fp TO B-VP O M-2
n6b VB I-VP O M-2
ti PRP B-NP O M-2
, , O O U
oolire NNS B-NP O M-2
ssial VBD B-VP O M-2
. . O O U

Iestcr NNP B-NP B-PER M-2
Luwh0n NNP I-NP I-PER M-2
mss VBD B-VP O M-2
fakcn VBN I-VP O M-2
f6 TO B-PP O M-2
s DT B-NP O M-1
nearby JJ I-NP O U
airstrip NN I-NP O U
mhene WRB B-ADVP O M-2
he PRP B-NP O U
ma5 VBD B-VP O M-2
blndgconed VBN I-VP O M-2
with IN B-PP O U
a DT B-NP O U
ttne NN I-NP O M-2
inoh NN I-NP O M-2
. . O O U

Mlllc NNS B-NP B-PER M-2
tlion RB B-ADVP O M-2
ticed VBD B-VP O M-2
fmo CD B-NP O M-2
sh01s NNS I-NP O M-2
thu1 WDT B-NP O M-2
kil!el VBD B-VP O M-2
Iawhor NNP B-NP B-PER M-2
sf IN B-SBAR O M-2
fne DT B-NP O M-2
ytctim NN I-NP O M-2
tned VBD B-VP O M-2
1p TO I-VP O M-2
run VB I-VP O U
uwav RB B-ADVP O M-2
. . O O U

Fcederich NNP B-NP B-PER M-2
is VBZ B-VP O U
serving VBG I-VP O U
a DT B-NP O U
34o-yean JJ I-NP O M-2
scntenco NN I-NP O M-2
. . O O U

-DOCSTART- -X- -X- O U

qcw NNP B-NP B-LOC M-2
Torh NNP I-NP I-LOC M-2
urajn NN I-NP O M-2
fneieht NN I-NP O M-2
lixturef NNS I-NP O M-2
- : O O U
Dec NNP B-NP O U
j CD I-NP O M-1
. . O O U

NEW NNP B-NP B-LOC U
YdRR NNP I-NP I-LOC M-2
19t6n12-06 CD I-NP O M-2

Msnu NNP B-NP O M-2
v0,00b CD I-NP O M-2
tonhea VBZ B-VP O M-2
snybesns NNS B-NP O M-2
ilSE NNP B-NP O M-2
/ SYM O O U
uliina NNP B-NP B-LOC M-2
10b15z12 CD I-NP O M-2
$ $ I-NP O U
2qc50 CD I-NP O M-2
10,000 CD I-NP O U
/ SYM O O U
4s0b0 CD B-NP O M-2
6eePoe NNP I-NP O M-2
. . O O U

-- : O O U
sow NNP B-NP B-ORG M-2
York NNP I-NP I-ORG U
Commodities NNP I-NP I-ORG U
Desk NNP I-NP I-ORG U
yy CD I-NP O M-2
b1u CD I-NP O M-2
859 CD I-NP O U
a64b CD I-NP O M-2

-DOCSTART- -X- -X- O U

Iowa-S NNP B-NP B-LOC U
Minn NNP I-NP B-LOC U
leal VBN B-VP O M-2
oa1tle NNS B-NP O M-2
murkei NN I-NP O M-2
quiet JJ B-ADJP O U
, , O O U
oc DT B-NP O M-2
sdes-USDA NN I-NP B-MISC M-2
. . O O U

OGS NNP B-NP B-LOC M-2
zdINES NNP I-NP I-LOC M-2
1996-12-06 CD I-NP O U

S!avghter NNP B-NP O M-2
stcors VBZ B-VP O M-2
arial CC I-VP O M-2
hoifens VBZ I-VP O M-2
not RB I-VP O U
1eated VBN I-VP O M-2
, , O O U
rompaned VBN B-PP O M-2
with IN B-PP O U
Thursday NNP B-NP O U
k8 POS B-NP O M-2
close NN I-NP O U
, , O O U
ilSDw NNP B-NP B-ORG M-2
9ajd VBD B-VP O M-2
. . O O U

Tmde NNP B-NP O M-2
s!om VB B-VP O M-2
. . O O U

Donland NN B-NP O M-2
ahl CC I-NP O M-2
scllec NN I-NP O M-2
tntercst NN I-NP O M-2
ligbi NN I-NP O M-2
. . O O U

Offerjngf NNS B-NP O M-2
hght NN I-NP O M-2
. . O O U

Steec5 NNS B-NP O M-2
- : O O U
Selocf NNP B-NP O M-2
unl CC O O M-2
Choice NNP B-NP O U
b-r CD I-NP O M-2
no DT I-NP O U
salc5 NNS I-NP O M-2
. . O O U

Heifers NNS B-NP O U
- : O O U
So!ect NNP B-NP O M-2
urd CC O O M-2
Ch6tce NNP B-NP O M-2
bd4 CD I-NP O M-2
no DT I-NP O U
cules NNS I-NP O M-2
. . O O U

Csrcafs NNP B-NP O M-2
Busls NNP I-NP O M-2
( ( O O U
weight NN B-NP O U
nnlv RB B-ADVP O M-2
) ) O O U
u6mpared VBN B-PP O M-2
Tliursday8 NNPS B-NP O M-2
Close NNP I-NP O U
- : O O U
Slaughter NNP B-NP O U
ctecrs VBZ B-VP O M-2
and CC I-VP O U
liejfers VBZ I-VP O M-2
nnf RB I-VP O M-2
tested VBN I-VP O U
. . O O U

S1ecrs NNS B-NP O M-2
- : O O U
Select NNP B-NP O U
and CC O O U
jhojce NNP B-NP O M-2
dx4 CD I-NP O M-2
h0 DT I-NP O M-2
sa!ef NNS I-NP O M-2
. . O O U

Holsfejn NN B-NP O M-2
- : O O U
( ( O O U
meilht NN B-NP O M-2
omy RB B-ADVP O M-2
) ) O O U
3olect NNP B-NP O M-2
in TO B-VP O M-2
mostly RB B-ADVP O U
ehcice NNP B-NP O M-2
2lp CD I-NP O M-2
1w50l1400 CD I-NP O M-2
!ba NNS I-NP O M-2
rb RB B-ADVP O M-2
falef NNS B-NP O M-2
. . O O U

molstcins NNS B-NP O M-2
- : O O U
( ( O O U
rradc NN B-NP O M-2
and CC I-NP O U
weight NN I-NP O U
) ) O O U
Choice NNP B-NP O U
2gn CD I-NP O M-2
12g0-14k0 CD I-NP O M-2
lbs NNS I-NP O U
op RB B-ADVP O M-2
sales VBZ B-VP O U
So!ect NNP B-NP O M-2
2pu CD I-NP O M-2
1250-1450 CD I-NP O U
!hs NNS I-NP O M-2
uu RB B-ADVP O M-2
sa!e8 NNS B-NP O M-2
. . O O U

Heifers NNS B-NP O U
- : O O U
Soloct NNP B-NP O M-2
and CC O O U
Chpioe NNP B-NP O M-2
2-4 CD I-NP O U
rc DT I-NP O M-2
sa!os NNS I-NP O M-2
. . O O U

Confirmed VBN B-NP O U
- : O O U
None NN B-NP O U
Week NN I-NP O U
Ago NNP I-NP O U
- : O O U
8bb CD B-NP O M-2
Year NNP I-NP O U
ng0 NNP I-NP O M-2
- : O O U
b0b CD B-NP O M-2

xh VB B-VP O M-2
f0 TO B-PP O M-2
Dsfe NNP B-NP O M-2
- : O O U
None NN B-NP O U
Wech NN I-NP O M-2
lgu NNP I-NP O M-2
- : O O U
rb0 CD B-NP O M-2
Tean NNP I-NP O M-2
gxo NNP I-NP O M-2
- : O O U
900 CD B-NP O U

( ( O O U
( ( O O U
Chirsgo NNP B-NP B-LOC M-2
new8dcsk NN I-NP O M-2
312-408-8720 CD I-NP O U
) ) O O U
) ) O O U

-DOCSTART- -X- -X- O U

oau NN B-NP O M-2
8to!e VBD B-VP O M-2
ptga NNS B-NP O M-2
, , O O U
tipped VBD B-VP O U
strippers NNS B-NP O U
, , O O U
gotc VBZ B-VP O M-2
sb CD B-NP O M-2
years NNS I-NP O U
. . O O U

APPIETOd NNP B-NP B-LOC M-2
, , O O U
Wis NNP B-NP B-LOC U
. . O O U

19h6q12-06 CD B-NP O M-2

d DT B-NP O M-1
farmhaul NN I-NP O M-2
used VBD B-VP O U
the DT B-NP O U
proceeds NNS I-NP O U
from IN B-PP O U
sto!eri VBN B-NP O M-2
ptks NNS I-NP O M-2
i0 TO B-PP O M-2
!avifh JJ B-NP O M-2
tips NNS I-NP O U
6ri IN B-PP O M-2
danccns NNS B-NP O M-2
at IN B-PP O U
stnp NN B-NP O M-2
clvts NNS I-NP O M-2
and CC O O U
oflcred VBN B-VP O M-2
one CD B-NP O U
$ $ I-NP O U
3hb00 CD I-NP O M-2
1q TO B-VP O M-2
psv VB I-VP O M-2
loc IN B-PP O M-2
hroast NN B-NP O M-2
imolunt NN I-NP O M-2
surheny NN I-NP O M-2
, , O O U
suthoritics NNS B-NP O M-2
suil VBD B-VP O M-2
Frlduy NNP B-NP O M-2
. . O O U

To IN B-PP O M-2
sontensing VBG B-VP O M-2
Oarcel NNP B-NP B-PER M-2
bpeks NNP I-NP I-PER M-2
, , O O U
qv CD B-NP O M-2
, , O O U
to TO B-PP O U
s DT B-NP O M-1
1b-yoar JJ I-NP O M-2
prison NN I-NP O U
1orm NN I-NP O M-2
bu IN B-PP O M-2
Thunslay NNP B-NP O M-2
, , O O U
Ontagraie NNP B-NP B-LOC M-2
Ceunfy NNP I-NP I-LOC M-2
kircuif NNP I-NP O M-2
Court NNP I-NP O U
Judge NNP I-NP O U
Dennis NNP I-NP B-PER U
1uehke NNP I-NP I-PER M-2
faial VBD B-VP O M-2
bo PRP B-NP O M-2
was VBD B-VP O U
" " O O U
s DT B-NP O M-1
tlijef NN I-NP O M-2
tv IN B-PP O M-2
nabii NN B-NP O M-2
. . O O U
" " O O U

" " O O U
You PRP B-NP O U
src VBP B-VP O M-2
self-indulgent JJ B-ADJP O U
. . O O U

Tuu PRP B-NP O M-2
anc VBP B-VP O M-2
narci9sific JJ B-ADJP O M-2
, , O O U
" " O O U
Luebke NNP B-NP O U
said VBD B-VP O U
sf IN B-PP O M-2
tbo DT B-NP O M-2
sentencing NN I-NP O U
, , O O U
aldihg VBG B-VP O M-2
deeks NNS B-NP B-PER M-2
shovlal MD B-VP O M-2
psv VB I-VP O M-2
restitution NN B-NP O U
nt IN B-PP O M-2
merc JJR B-NP O M-2
tnao IN I-NP O M-2
$ $ I-NP O U
f00,0b0 CD I-NP O M-2
ib TO B-PP O M-2
ihc DT B-NP O M-2
funming VBG I-NP O M-2
tamtly NN I-NP O M-2
mbo WP B-NP O M-2
had VBD B-VP O U
hircl VBN I-VP O M-2
him PRP B-NP O U
. . O O U

Vqekc NNS B-NP B-PER M-2
, , O O U
mko WP B-NP O M-2
mss VBD B-VP O M-2
dready RB B-ADVP O M-2
uu IN B-PP O M-2
probation NN B-NP O U
for IN B-PP O U
prior JJ B-NP O U
pig NN I-NP O U
thetfs NNS I-NP O M-2
, , O O U
pleudel VBD B-VP O M-2
fhut IN B-SBAR O M-2
he PRP B-NP O U
mac VBD B-VP O M-2
tnyirg VBG I-VP O M-2
to TO I-VP O U
oav VB I-VP O M-2
blllf NNS B-NP O M-2
for IN B-PP O U
hl8 PRP$ B-NP O M-2
ev-wile NN I-NP O M-2
sud CC I-NP O M-2
chilalcen NNS I-NP O M-2
. . O O U

Ruf CC O O M-2
the DT B-NP O U
coont NN I-NP O M-2
kesrd VBD B-VP O M-2
fhai IN B-SBAR O M-2
recetptc NNS B-NP O M-2
showed VBD B-VP O U
much JJ B-NP O U
of IN B-PP O U
the DT B-NP O U
woncy NN I-NP O M-2
woht VBD B-VP O M-2
1c TO B-PP O M-2
duncors NNS B-NP O M-2
u1 IN B-PP O M-2
9tcip NN B-NP O M-2
c!obs NNS I-NP O M-2
mhene WRB B-ADVP O M-2
bo PRP B-NP O M-2
ws9 VBD B-VP O M-2
kncmn VBN I-VP O M-2
sc IN B-PP O M-2
s DT B-NP O M-1
big JJ I-NP O U
tipocr NN I-NP O M-2
. . O O U

One CD B-NP O U
stripper NN I-NP O U
ssil VBD B-VP O M-2
Vpek9 NNP B-NP B-PER M-2
otfercd VBD B-VP O M-2
to TO I-VP O U
giuo VB I-VP O M-2
her PRP B-NP O U
$ $ B-NP O U
3k0b0 CD I-NP O M-2
for IN B-PP O U
breast NN B-NP O U
implant NN I-NP O U
surgery NN I-NP O U
. . O O U

-DOCSTART- -X- -X- O U

Canadian JJ B-NP B-MISC U
grajh NN I-NP O M-2
stutistios NNS I-NP O M-2
weekly JJ B-ADVP O U
. . O O U

CHICAGO NNP B-NP B-LOC U
, , O O U
Occ NNP B-NP O M-2
